"frequency";"r ngspice/ac.s_1_1_db";"i ngspice/ac.s_1_1_db"
3.30084e+09;-10.949;0
3.31083e+09;-10.8707;0
3.32083e+09;-10.7935;0
3.33083e+09;-10.7196;0
3.34083e+09;-10.6425;0
3.35083e+09;-10.5729;0
3.36083e+09;-10.4979;0
3.37083e+09;-10.4282;0
3.38083e+09;-10.3553;0
3.39083e+09;-10.2854;0
3.40083e+09;-10.2166;0
3.41083e+09;-10.1486;0
3.42083e+09;-10.0836;0
3.43083e+09;-10.0175;0
3.44083e+09;-9.95231;0
3.45083e+09;-9.88797;0
3.46083e+09;-9.82448;0
3.47083e+09;-9.76183;0
3.48083e+09;-9.7;0
3.49083e+09;-9.6408;0
3.50083e+09;-9.58236;0
3.51082e+09;-9.52107;0
3.52082e+09;-9.46236;0
3.53082e+09;-9.40439;0
3.54082e+09;-9.34715;0
3.55082e+09;-9.29064;0
3.56082e+09;-9.23652;0
3.57082e+09;-9.18139;0
3.58082e+09;-9.12693;0
3.59082e+09;-9.07314;0
3.60082e+09;-9.02001;0
3.61082e+09;-8.96753;0
3.62082e+09;-8.91568;0
3.63082e+09;-8.86603;0
3.64082e+09;-8.8154;0
3.65082e+09;-8.76537;0
3.66082e+09;-8.71593;0
3.67082e+09;-8.66707;0
3.68082e+09;-8.61878;0
3.69082e+09;-8.57106;0
3.70082e+09;-8.52536;0
3.71081e+09;-8.47872;0
3.72081e+09;-8.43261;0
3.73081e+09;-8.38702;0
3.74081e+09;-8.34196;0
3.75081e+09;-8.2974;0
3.76081e+09;-8.25334;0
3.77081e+09;-8.21116;0
3.78081e+09;-8.16807;0
3.79081e+09;-8.12545;0
3.80081e+09;-8.08465;0
3.81081e+09;-8.04162;0
3.82081e+09;-8.0004;0
3.83081e+09;-7.95962;0
3.84081e+09;-7.92058;0
3.85081e+09;-7.88066;0
3.86081e+09;-7.84118;0
3.87081e+09;-7.80211;0
3.88081e+09;-7.76346;0
3.89081e+09;-7.72522;0
3.90081e+09;-7.68739;0
3.9108e+09;-7.65117;0
3.9208e+09;-7.61411;0
3.9308e+09;-7.57744;0
3.9408e+09;-7.54234;0
3.9508e+09;-7.50523;0
3.9608e+09;-7.46968;0
3.9708e+09;-7.4345;0
3.9808e+09;-7.40083;0
3.9908e+09;-7.36635;0
4.0008e+09;-7.33335;0
4.0108e+09;-7.29843;0
4.0208e+09;-7.26499;0
4.0308e+09;-7.23188;0
4.0408e+09;-7.1991;0
4.0508e+09;-7.16773;0
4.0608e+09;-7.13559;0
4.0708e+09;-7.10376;0
4.0808e+09;-7.07225;0
4.0908e+09;-7.04104;0
4.1008e+09;-7.01014;0
4.11079e+09;-6.98058;0
4.12079e+09;-6.9513;0
4.13079e+09;-6.92127;0
4.14079e+09;-6.89052;0
4.15079e+09;-6.86108;0
4.16079e+09;-6.83191;0
4.17079e+09;-6.80303;0
4.18079e+09;-6.7754;0
4.19079e+09;-6.74705;0
4.20079e+09;-6.71897;0
4.21079e+09;-6.69115;0
4.22079e+09;-6.66359;0
4.23079e+09;-6.63629;0
4.24079e+09;-6.60925;0
4.25079e+09;-6.58338;0
4.26079e+09;-6.55683;0
4.27079e+09;-6.53052;0
4.28079e+09;-6.50445;0
4.29079e+09;-6.47862;0
4.30079e+09;-6.45303;0
4.31078e+09;-6.42767;0
4.32078e+09;-6.40431;0
4.33078e+09;-6.37852;0
4.34078e+09;-6.35383;0
4.35078e+09;-6.33024;0
4.36078e+09;-6.30513;0
4.37078e+09;-6.28111;0
4.38078e+09;-6.25729;0
4.39078e+09;-6.23454;0
4.40078e+09;-6.21197;0
4.41078e+09;-6.18795;0
4.42078e+09;-6.16497;0
4.43078e+09;-6.14218;0
4.44078e+09;-6.1196;0
4.45078e+09;-6.09721;0
4.46078e+09;-6.07582;0
4.47078e+09;-6.05382;0
4.48078e+09;-6.0328;0
4.49078e+09;-6.01117;0
4.50078e+09;-5.98895;0
4.51077e+09;-5.9677;0
4.52077e+09;-5.94663;0
4.53077e+09;-5.9265;0
4.54077e+09;-5.90579;0
4.55077e+09;-5.88525;0
4.56077e+09;-5.86563;0
4.57077e+09;-5.84469;0
4.58077e+09;-5.82467;0
4.59077e+09;-5.80482;0
4.60077e+09;-5.78659;0
4.61077e+09;-5.76634;0
4.62077e+09;-5.74769;0
4.63077e+09;-5.72778;0
4.64077e+09;-5.70874;0
