"frequency";"r ngspice/ac.s_2_1_db";"i ngspice/ac.s_2_1_db"
1.59092e+09;-11.9954;0
1.60092e+09;-11.8894;0
1.61092e+09;-11.7828;0
1.62092e+09;-11.6754;0
1.63092e+09;-11.5672;0
1.64092e+09;-11.4584;0
1.65092e+09;-11.3485;0
1.66092e+09;-11.2378;0
1.67092e+09;-11.1262;0
1.68092e+09;-11.0138;0
1.69092e+09;-10.9003;0
1.70092e+09;-10.7858;0
1.71091e+09;-10.6704;0
1.72091e+09;-10.5538;0
1.73091e+09;-10.436;0
1.74091e+09;-10.3172;0
1.75091e+09;-10.197;0
1.76091e+09;-10.0756;0
1.77091e+09;-9.95289;0
1.78091e+09;-9.82895;0
1.79091e+09;-9.70347;0
1.80091e+09;-9.57654;0
1.81091e+09;-9.44822;0
1.82091e+09;-9.31822;0
1.83091e+09;-9.18671;0
1.84091e+09;-9.05328;0
1.85091e+09;-8.91835;0
1.86091e+09;-8.78148;0
1.87091e+09;-8.64274;0
1.88091e+09;-8.50218;0
1.89091e+09;-8.35948;0
1.90091e+09;-8.21469;0
1.9109e+09;-8.06772;0
1.9209e+09;-7.91862;0
1.9309e+09;-7.76706;0
1.9409e+09;-7.61308;0
1.9509e+09;-7.45668;0
1.9609e+09;-7.29756;0
1.9709e+09;-7.13572;0
1.9809e+09;-6.97106;0
1.9909e+09;-6.80366;0
2.0009e+09;-6.63291;0
2.0109e+09;-6.45909;0
2.0209e+09;-6.28215;0
2.0309e+09;-6.1016;0
2.0409e+09;-5.9174;0
2.0509e+09;-5.72957;0
2.0609e+09;-5.53796;0
2.0709e+09;-5.34224;0
2.0809e+09;-5.14234;0
2.0909e+09;-4.93815;0
2.1009e+09;-4.72935;0
2.11089e+09;-4.51582;0
2.12089e+09;-4.29744;0
2.13089e+09;-4.07386;0
2.14089e+09;-3.84502;0
2.15089e+09;-3.61056;0
2.16089e+09;-3.37034;0
2.17089e+09;-3.12413;0
2.18089e+09;-2.87175;0
2.19089e+09;-2.61287;0
2.20089e+09;-2.34733;0
2.21089e+09;-2.07495;0
2.22089e+09;-1.79539;0
2.23089e+09;-1.50865;0
2.24089e+09;-1.21446;0
2.25089e+09;-0.912739;0
2.26089e+09;-0.603494;0
2.27089e+09;-0.286677;0
2.28089e+09;0.0375267;0
2.29089e+09;0.368829;0
2.30089e+09;0.706694;0
2.31088e+09;1.05057;0
2.32088e+09;1.39931;0
2.33088e+09;1.75149;0
2.34088e+09;2.10536;0
2.35088e+09;2.45836;0
2.36088e+09;2.80739;0
2.37088e+09;3.1485;0
2.38088e+09;3.47687;0
2.39088e+09;3.7868;0
2.40088e+09;4.0717;0
2.41088e+09;4.32437;0
2.42088e+09;4.53725;0
2.43088e+09;4.70298;0
2.44088e+09;4.81509;0
2.45088e+09;4.86861;0
2.46088e+09;4.86076;0
2.47088e+09;4.79125;0
2.48088e+09;4.6624;0
2.49088e+09;4.47869;0
2.50088e+09;4.24642;0
2.51087e+09;3.97283;0
2.52087e+09;3.66544;0
2.53087e+09;3.33155;0
2.54087e+09;2.97797;0
2.55087e+09;2.61055;0
2.56087e+09;2.23432;0
2.57087e+09;1.85342;0
2.58087e+09;1.4711;0
2.59087e+09;1.08999;0
2.60087e+09;0.71209;0
2.61087e+09;0.338949;0
2.62087e+09;-0.0284887;0
2.63087e+09;-0.389324;0
2.64087e+09;-0.742996;0
2.65087e+09;-1.08935;0
2.66087e+09;-1.42803;0
2.67087e+09;-1.75913;0
2.68087e+09;-2.08253;0
2.69087e+09;-2.39841;0
2.70087e+09;-2.7069;0
2.71086e+09;-3.00806;0
2.72086e+09;-3.30226;0
2.73086e+09;-3.58968;0
2.74086e+09;-3.8704;0
2.75086e+09;-4.14476;0
2.76086e+09;-4.41296;0
2.77086e+09;-4.6752;0
2.78086e+09;-4.93171;0
2.79086e+09;-5.1827;0
2.80086e+09;-5.42827;0
2.81086e+09;-5.66882;0
2.82086e+09;-5.90445;0
2.83086e+09;-6.13534;0
2.84086e+09;-6.36166;0
2.85086e+09;-6.58358;0
2.86086e+09;-6.80127;0
2.87086e+09;-7.01476;0
2.88086e+09;-7.22431;0
2.89086e+09;-7.43032;0
2.90086e+09;-7.63256;0
2.91085e+09;-7.83126;0
2.92085e+09;-8.02657;0
2.93085e+09;-8.21858;0
2.94085e+09;-8.40729;0
2.95085e+09;-8.59307;0
2.96085e+09;-8.77588;0
2.97085e+09;-8.95582;0
2.98085e+09;-9.13298;0
2.99085e+09;-9.30747;0
3.00085e+09;-9.47935;0
3.01085e+09;-9.64856;0
3.02085e+09;-9.81547;0
3.03085e+09;-9.98002;0
3.04085e+09;-10.1423;0
3.05085e+09;-10.3023;0
3.06085e+09;-10.4602;0
3.07085e+09;-10.6159;0
3.08085e+09;-10.7695;0
3.09085e+09;-10.9212;0
3.10085e+09;-11.071;0
3.11084e+09;-11.219;0
3.12084e+09;-11.3651;0
3.13084e+09;-11.5094;0
3.14084e+09;-11.6519;0
3.15084e+09;-11.7928;0
3.16084e+09;-11.9321;0
3.17084e+09;-12.0698;0
3.18084e+09;-12.2059;0
3.19084e+09;-12.3405;0
3.20084e+09;-12.4737;0
3.21084e+09;-12.6052;0
3.22084e+09;-12.7354;0
3.23084e+09;-12.8643;0
3.24084e+09;-12.9919;0
3.25084e+09;-13.1181;0
3.26084e+09;-13.2431;0
3.27084e+09;-13.3668;0
3.28084e+09;-13.4891;0
3.29084e+09;-13.6104;0
3.30084e+09;-13.7305;0
3.31083e+09;-13.8494;0
3.32083e+09;-13.9672;0
3.33083e+09;-14.0838;0
3.34083e+09;-14.1996;0
3.35083e+09;-14.3138;0
3.36083e+09;-14.4276;0
3.37083e+09;-14.5399;0
3.38083e+09;-14.6517;0
3.39083e+09;-14.7623;0
3.40083e+09;-14.8719;0
3.41083e+09;-14.9806;0
3.42083e+09;-15.0882;0
3.43083e+09;-15.1951;0
3.44083e+09;-15.3011;0
3.45083e+09;-15.4062;0
3.46083e+09;-15.5105;0
3.47083e+09;-15.614;0
3.48083e+09;-15.7166;0
3.49083e+09;-15.8182;0
3.50083e+09;-15.919;0
3.51082e+09;-16.0195;0
3.52082e+09;-16.119;0
3.53082e+09;-16.2177;0
3.54082e+09;-16.3157;0
3.55082e+09;-16.413;0
3.56082e+09;-16.5093;0
3.57082e+09;-16.6051;0
3.58082e+09;-16.7003;0
3.59082e+09;-16.7948;0
3.60082e+09;-16.8886;0
3.61082e+09;-16.9817;0
3.62082e+09;-17.0742;0
3.63082e+09;-17.1659;0
3.64082e+09;-17.2571;0
3.65082e+09;-17.3477;0
3.66082e+09;-17.4377;0
3.67082e+09;-17.5271;0
3.68082e+09;-17.6159;0
3.69082e+09;-17.7042;0
3.70082e+09;-17.7916;0
3.71081e+09;-17.8786;0
3.72081e+09;-17.9652;0
3.73081e+09;-18.0511;0
3.74081e+09;-18.1366;0
3.75081e+09;-18.2215;0
3.76081e+09;-18.3058;0
3.77081e+09;-18.3894;0
3.78081e+09;-18.4728;0
3.79081e+09;-18.5556;0
3.80081e+09;-18.6377;0
3.81081e+09;-18.7198;0
3.82081e+09;-18.8011;0
3.83081e+09;-18.882;0
3.84081e+09;-18.9621;0
3.85081e+09;-19.042;0
3.86081e+09;-19.1215;0
3.87081e+09;-19.2005;0
3.88081e+09;-19.279;0
3.89081e+09;-19.3571;0
3.90081e+09;-19.4347;0
3.9108e+09;-19.5117;0
3.9208e+09;-19.5885;0
3.9308e+09;-19.6649;0
3.9408e+09;-19.7406;0
3.9508e+09;-19.8163;0
3.9608e+09;-19.8915;0
3.9708e+09;-19.9662;0
3.9808e+09;-20.0402;0
3.9908e+09;-20.1141;0
4.0008e+09;-20.1874;0
4.0108e+09;-20.2608;0
4.0208e+09;-20.3335;0
4.0308e+09;-20.4059;0
4.0408e+09;-20.4779;0
4.0508e+09;-20.5493;0
4.0608e+09;-20.6205;0
4.0708e+09;-20.6914;0
4.0808e+09;-20.7619;0
4.0908e+09;-20.8321;0
4.1008e+09;-20.9019;0
4.11079e+09;-20.9711;0
4.12079e+09;-21.04;0
4.13079e+09;-21.1088;0
4.14079e+09;-21.1775;0
4.15079e+09;-21.2456;0
4.16079e+09;-21.3134;0
4.17079e+09;-21.3809;0
4.18079e+09;-21.4477;0
4.19079e+09;-21.5145;0
4.20079e+09;-21.581;0
4.21079e+09;-21.6472;0
4.22079e+09;-21.7131;0
4.23079e+09;-21.7786;0
4.24079e+09;-21.8439;0
4.25079e+09;-21.9085;0
4.26079e+09;-21.9732;0
4.27079e+09;-22.0375;0
4.28079e+09;-22.1016;0
4.29079e+09;-22.1653;0
4.30079e+09;-22.2288;0
4.31078e+09;-22.292;0
4.32078e+09;-22.3543;0
4.33078e+09;-22.4172;0
4.34078e+09;-22.4795;0
4.35078e+09;-22.5413;0
4.36078e+09;-22.6034;0
4.37078e+09;-22.6649;0
4.38078e+09;-22.7261;0
4.39078e+09;-22.7868;0
4.40078e+09;-22.8472;0
4.41078e+09;-22.9079;0
4.42078e+09;-22.9681;0
4.43078e+09;-23.028;0
4.44078e+09;-23.0877;0
4.45078e+09;-23.1471;0
4.46078e+09;-23.2059;0
4.47078e+09;-23.2648;0
4.48078e+09;-23.3232;0
4.49078e+09;-23.3816;0
4.50078e+09;-23.44;0
4.51077e+09;-23.498;0
4.52077e+09;-23.5556;0
4.53077e+09;-23.6128;0
4.54077e+09;-23.67;0
4.55077e+09;-23.7269;0
4.56077e+09;-23.7834;0
4.57077e+09;-23.8402;0
4.58077e+09;-23.8964;0
4.59077e+09;-23.9525;0
4.60077e+09;-24.0077;0
4.61077e+09;-24.0636;0
4.62077e+09;-24.1187;0
4.63077e+09;-24.1741;0
4.64077e+09;-24.229;0
4.65077e+09;-24.2837;0
4.66077e+09;-24.3382;0
4.67077e+09;-24.3922;0
4.68077e+09;-24.4462;0
4.69077e+09;-24.5001;0
4.70077e+09;-24.5537;0
4.71076e+09;-24.6071;0
4.72076e+09;-24.6603;0
4.73076e+09;-24.7133;0
4.74076e+09;-24.7659;0
4.75076e+09;-24.8185;0
4.76076e+09;-24.8708;0
4.77076e+09;-24.9228;0
4.78076e+09;-24.975;0
4.79076e+09;-25.0268;0
4.80076e+09;-25.0784;0
4.81076e+09;-25.1296;0
4.82076e+09;-25.1805;0
4.83076e+09;-25.2315;0
4.84076e+09;-25.2823;0
4.85076e+09;-25.333;0
4.86076e+09;-25.3834;0
4.87076e+09;-25.4339;0
4.88076e+09;-25.4837;0
4.89076e+09;-25.5336;0
4.90076e+09;-25.5831;0
4.91075e+09;-25.6326;0
4.92075e+09;-25.6822;0
4.93075e+09;-25.7313;0
4.94075e+09;-25.78;0
4.95075e+09;-25.8288;0
4.96075e+09;-25.8775;0
4.97075e+09;-25.9259;0
4.98075e+09;-25.9742;0
4.99075e+09;-26.0223;0
5.00075e+09;-26.0702;0
5.01075e+09;-26.1177;0
5.02075e+09;-26.1652;0
5.03075e+09;-26.2124;0
5.04075e+09;-26.2599;0
5.05075e+09;-26.307;0
5.06075e+09;-26.3539;0
5.07075e+09;-26.4006;0
5.08075e+09;-26.4469;0
5.09075e+09;-26.4933;0
5.10075e+09;-26.5398;0
5.11074e+09;-26.5856;0
5.12074e+09;-26.6316;0
5.13074e+09;-26.6776;0
5.14074e+09;-26.7232;0
5.15074e+09;-26.7684;0
5.16074e+09;-26.8134;0
5.17074e+09;-26.8588;0
5.18074e+09;-26.9038;0
5.19074e+09;-26.9483;0
5.20074e+09;-26.993;0
5.21074e+09;-27.0377;0
5.22074e+09;-27.0819;0
5.23074e+09;-27.1261;0
5.24074e+09;-27.1701;0
5.25074e+09;-27.2138;0
5.26074e+09;-27.2578;0
5.27074e+09;-27.3014;0
5.28074e+09;-27.3449;0
5.29074e+09;-27.3877;0
5.30074e+09;-27.4311;0
5.31073e+09;-27.4739;0
5.32073e+09;-27.517;0
5.33073e+09;-27.5598;0
5.34073e+09;-27.6024;0
5.35073e+09;-27.6446;0
5.36073e+09;-27.6869;0
5.37073e+09;-27.7291;0
5.38073e+09;-27.7709;0
5.39073e+09;-27.813;0
5.40073e+09;-27.8547;0
5.41073e+09;-27.8964;0
5.42073e+09;-27.9379;0
5.43073e+09;-27.979;0
5.44073e+09;-28.0202;0
5.45073e+09;-28.0613;0
5.46073e+09;-28.1022;0
5.47073e+09;-28.1428;0
5.48073e+09;-28.1832;0
5.49073e+09;-28.224;0
5.50073e+09;-28.2642;0
5.51072e+09;-28.3047;0
5.52072e+09;-28.3446;0
5.53072e+09;-28.3844;0
5.54072e+09;-28.4246;0
5.55072e+09;-28.4641;0
5.56072e+09;-28.504;0
5.57072e+09;-28.5433;0
5.58072e+09;-28.5829;0
5.59072e+09;-28.6219;0
5.60072e+09;-28.6608;0
5.61072e+09;-28.7001;0
5.62072e+09;-28.7388;0
5.63072e+09;-28.7778;0
5.64072e+09;-28.8162;0
5.65072e+09;-28.8549;0
5.66072e+09;-28.8931;0
5.67072e+09;-28.9312;0
5.68072e+09;-28.9696;0
5.69072e+09;-29.0074;0
5.70072e+09;-29.0451;0
5.71071e+09;-29.0831;0
5.72071e+09;-29.121;0
5.73071e+09;-29.1584;0
5.74071e+09;-29.1956;0
5.75071e+09;-29.2332;0
5.76071e+09;-29.2702;0
5.77071e+09;-29.3076;0
5.78071e+09;-29.3443;0
5.79071e+09;-29.3814;0
5.80071e+09;-29.4176;0
5.81071e+09;-29.4544;0
5.82071e+09;-29.4912;0
5.83071e+09;-29.5274;0
5.84071e+09;-29.564;0
5.85071e+09;-29.6;0
5.86071e+09;-29.6363;0
5.87071e+09;-29.6721;0
5.88071e+09;-29.7077;0
5.89071e+09;-29.7437;0
5.90071e+09;-29.7792;0
5.9107e+09;-29.815;0
5.9207e+09;-29.8502;0
5.9307e+09;-29.8858;0
5.9407e+09;-29.9208;0
5.9507e+09;-29.9557;0
5.9607e+09;-29.991;0
5.9707e+09;-30.0257;0
5.9807e+09;-30.0607;0
5.9907e+09;-30.0953;0
6.0007e+09;-30.1301;0
6.0107e+09;-30.1644;0
6.0207e+09;-30.1986;0
6.0307e+09;-30.2331;0
6.0407e+09;-30.2671;0
6.0507e+09;-30.301;0
6.0607e+09;-30.3352;0
6.0707e+09;-30.3694;0
6.0807e+09;-30.403;0
6.0907e+09;-30.4365;0
6.1007e+09;-30.4703;0
6.11069e+09;-30.5036;0
6.12069e+09;-30.5372;0
6.13069e+09;-30.5703;0
6.14069e+09;-30.6038;0
6.15069e+09;-30.6363;0
6.16069e+09;-30.6695;0
6.17069e+09;-30.7026;0
6.18069e+09;-30.7353;0
6.19069e+09;-30.7682;0
6.20069e+09;-30.8007;0
6.21069e+09;-30.8334;0
6.22069e+09;-30.8657;0
6.23069e+09;-30.8979;0
6.24069e+09;-30.9304;0
6.25069e+09;-30.9623;0
6.26069e+09;-30.9946;0
6.27069e+09;-31.0264;0
6.28069e+09;-31.0586;0
6.29069e+09;-31.0902;0
6.30069e+09;-31.1217;0
6.31068e+09;-31.1536;0
6.32068e+09;-31.1849;0
6.33068e+09;-31.2166;0
6.34068e+09;-31.2478;0
6.35068e+09;-31.2792;0
6.36068e+09;-31.3102;0
6.37068e+09;-31.3412;0
6.38068e+09;-31.3724;0
6.39068e+09;-31.4031;0
6.40068e+09;-31.4342;0
6.41068e+09;-31.4647;0
6.42068e+09;-31.496;0
6.43068e+09;-31.526;0
6.44068e+09;-31.5567;0
6.45068e+09;-31.5873;0
6.46068e+09;-31.6175;0
6.47068e+09;-31.6479;0
6.48068e+09;-31.6779;0
6.49068e+09;-31.7078;0
6.50068e+09;-31.738;0
6.51067e+09;-31.7678;0
6.52067e+09;-31.7978;0
6.53067e+09;-31.8274;0
6.54067e+09;-31.8572;0
6.55067e+09;-31.8867;0
6.56067e+09;-31.9164;0
6.57067e+09;-31.9456;0
6.58067e+09;-31.9748;0
6.59067e+09;-32.0043;0
6.60067e+09;-32.0333;0
6.61067e+09;-32.0626;0
6.62067e+09;-32.0915;0
6.63067e+09;-32.1203;0
6.64067e+09;-32.149;0
6.65067e+09;-32.178;0
6.66067e+09;-32.2069;0
6.67067e+09;-32.2354;0
6.68067e+09;-32.2641;0
6.69067e+09;-32.2924;0
6.70067e+09;-32.3211;0
6.71066e+09;-32.3492;0
6.72066e+09;-32.3773;0
6.73066e+09;-32.4057;0
6.74066e+09;-32.4337;0
6.75066e+09;-32.4619;0
6.76066e+09;-32.4897;0
6.77066e+09;-32.5178;0
6.78066e+09;-32.5455;0
6.79066e+09;-32.5731;0
6.80066e+09;-32.6009;0
6.81066e+09;-32.6284;0
6.82066e+09;-32.6561;0
6.83066e+09;-32.6834;0
6.84066e+09;-32.711;0
6.85066e+09;-32.7382;0
6.86066e+09;-32.7653;0
6.87066e+09;-32.7926;0
6.88066e+09;-32.8196;0
6.89066e+09;-32.8468;0
6.90066e+09;-32.8737;0
6.91065e+09;-32.9007;0
6.92065e+09;-32.9274;0
6.93065e+09;-32.9537;0
6.94065e+09;-32.9809;0
6.95065e+09;-33.0074;0
6.96065e+09;-33.0342;0
6.97065e+09;-33.0605;0
6.98065e+09;-33.0871;0
6.99065e+09;-33.113;0
7.00065e+09;-33.1395;0
7.01065e+09;-33.1659;0
7.02065e+09;-33.192;0
7.03065e+09;-33.2182;0
7.04065e+09;-33.2441;0
7.05065e+09;-33.2703;0
7.06065e+09;-33.296;0
7.07065e+09;-33.3218;0
7.08065e+09;-33.3477;0
7.09065e+09;-33.3733;0
7.10065e+09;-33.3991;0
7.11064e+09;-33.4246;0
7.12064e+09;-33.45;0
7.13064e+09;-33.4756;0
7.14064e+09;-33.5006;0
7.15064e+09;-33.5264;0
7.16064e+09;-33.5516;0
7.17064e+09;-33.5769;0
7.18064e+09;-33.602;0
7.19064e+09;-33.6266;0
7.20064e+09;-33.6522;0
7.21064e+09;-33.677;0
7.22064e+09;-33.7021;0
7.23064e+09;-33.7268;0
7.24064e+09;-33.7518;0
7.25064e+09;-33.7764;0
7.26064e+09;-33.801;0
7.27064e+09;-33.8258;0
7.28064e+09;-33.8502;0
7.29064e+09;-33.8749;0
7.30064e+09;-33.8992;0
7.31063e+09;-33.9235;0
7.32063e+09;-33.9477;0
7.33063e+09;-33.9722;0
7.34063e+09;-33.9966;0
7.35063e+09;-34.0204;0
7.36063e+09;-34.0449;0
7.37063e+09;-34.0689;0
7.38063e+09;-34.0931;0
7.39063e+09;-34.1169;0
7.40063e+09;-34.1407;0
7.41063e+09;-34.1647;0
7.42063e+09;-34.1884;0
7.43063e+09;-34.2123;0
7.44063e+09;-34.2356;0
7.45063e+09;-34.2596;0
7.46063e+09;-34.2831;0
7.47063e+09;-34.3065;0
7.48063e+09;-34.3302;0
7.49063e+09;-34.3535;0
7.50063e+09;-34.377;0
7.51062e+09;-34.4002;0
7.52062e+09;-34.4236;0
7.53062e+09;-34.4468;0
7.54062e+09;-34.4698;0
7.55062e+09;-34.4931;0
7.56062e+09;-34.5161;0
7.57062e+09;-34.5392;0
7.58062e+09;-34.5618;0
7.59062e+09;-34.5852;0
7.60062e+09;-34.6077;0
7.61062e+09;-34.6307;0
7.62062e+09;-34.6536;0
7.63062e+09;-34.6762;0
7.64062e+09;-34.6991;0
7.65062e+09;-34.7216;0
7.66062e+09;-34.7444;0
7.67062e+09;-34.7668;0
7.68062e+09;-34.7892;0
7.69062e+09;-34.8118;0
7.70062e+09;-34.8341;0
7.71061e+09;-34.8566;0
7.72061e+09;-34.8788;0
7.73061e+09;-34.9012;0
7.74061e+09;-34.9234;0
7.75061e+09;-34.9454;0
7.76061e+09;-34.9677;0
7.77061e+09;-34.9897;0
7.78061e+09;-35.0119;0
7.79061e+09;-35.0338;0
7.80061e+09;-35.0557;0
7.81061e+09;-35.0778;0
7.82061e+09;-35.0996;0
7.83061e+09;-35.1215;0
7.84061e+09;-35.1432;0
7.85061e+09;-35.1651;0
7.86061e+09;-35.1868;0
7.87061e+09;-35.2083;0
7.88061e+09;-35.2301;0
7.89061e+09;-35.2516;0
7.90061e+09;-35.2733;0
7.9106e+09;-35.2947;0
7.9206e+09;-35.3163;0
7.9306e+09;-35.3377;0
7.9406e+09;-35.3592;0
7.9506e+09;-35.3802;0
7.9606e+09;-35.4017;0
7.9706e+09;-35.4231;0
7.9806e+09;-35.4443;0
7.9906e+09;-35.4656;0
8.0006e+09;-35.4867;0
8.0106e+09;-35.5079;0
8.0206e+09;-35.5289;0
8.0306e+09;-35.5499;0
8.0406e+09;-35.5708;0
8.0506e+09;-35.592;0
8.0606e+09;-35.613;0
8.0706e+09;-35.6336;0
8.0806e+09;-35.6546;0
8.0906e+09;-35.6754;0
8.1006e+09;-35.6961;0
8.11059e+09;-35.7173;0
8.12059e+09;-35.7379;0
8.13059e+09;-35.7587;0
8.14059e+09;-35.7793;0
8.15059e+09;-35.8001;0
8.16059e+09;-35.8204;0
8.17059e+09;-35.8409;0
8.18059e+09;-35.8616;0
8.19059e+09;-35.8822;0
8.20059e+09;-35.9028;0
8.21059e+09;-35.9232;0
8.22059e+09;-35.9435;0
8.23059e+09;-35.964;0
8.24059e+09;-35.9843;0
8.25059e+09;-36.0047;0
8.26059e+09;-36.025;0
8.27059e+09;-36.0451;0
8.28059e+09;-36.0655;0
8.29059e+09;-36.0858;0
8.30059e+09;-36.1059;0
8.31058e+09;-36.126;0
8.32058e+09;-36.1462;0
8.33058e+09;-36.1662;0
8.34058e+09;-36.1864;0
8.35058e+09;-36.2064;0
8.36058e+09;-36.2263;0
8.37058e+09;-36.2464;0
8.38058e+09;-36.2663;0
8.39058e+09;-36.2863;0
8.40058e+09;-36.3062;0
8.41058e+09;-36.326;0
8.42058e+09;-36.3459;0
8.43058e+09;-36.3659;0
8.44058e+09;-36.3856;0
8.45058e+09;-36.4053;0
8.46058e+09;-36.4252;0
8.47058e+09;-36.4448;0
8.48058e+09;-36.4647;0
8.49058e+09;-36.4843;0
8.50058e+09;-36.504;0
8.51057e+09;-36.5236;0
8.52057e+09;-36.5431;0
8.53057e+09;-36.5628;0
8.54057e+09;-36.5823;0
8.55057e+09;-36.602;0
8.56057e+09;-36.6214;0
8.57057e+09;-36.641;0
8.58057e+09;-36.6604;0
8.59057e+09;-36.6798;0
8.60057e+09;-36.6992;0
8.61057e+09;-36.7187;0
8.62057e+09;-36.7382;0
8.63057e+09;-36.7576;0
8.64057e+09;-36.7768;0
8.65057e+09;-36.7963;0
8.66057e+09;-36.8155;0
8.67057e+09;-36.835;0
8.68057e+09;-36.854;0
8.69057e+09;-36.8736;0
8.70057e+09;-36.8927;0
8.71056e+09;-36.9121;0
8.72056e+09;-36.9312;0
8.73056e+09;-36.9504;0
8.74056e+09;-36.9697;0
8.75056e+09;-36.9887;0
