"frequency";"r ngspice/ac.s_2_2_db";"i ngspice/ac.s_2_2_db"
2.15001e+09;-4.15161;0
2.16001e+09;-4.29843;0
2.17001e+09;-4.45273;0
2.18001e+09;-4.61505;0
2.19001e+09;-4.78582;0
2.20001e+09;-4.96612;0
2.21001e+09;-5.15605;0
2.22001e+09;-5.357;0
2.23001e+09;-5.56935;0
2.24001e+09;-5.7942;0
2.25001e+09;-6.03259;0
2.26001e+09;-6.28568;0
2.27001e+09;-6.55477;0
2.28001e+09;-6.84132;0
2.29001e+09;-7.14698;0
2.30001e+09;-7.47361;0
2.31001e+09;-7.82336;0
2.32001e+09;-8.19867;0
2.33001e+09;-8.60238;0
2.34001e+09;-9.0378;0
2.35001e+09;-9.50883;0
2.36001e+09;-10.0197;0
2.37001e+09;-10.5772;0
2.38001e+09;-11.1863;0
2.39001e+09;-11.8574;0
2.40001e+09;-12.5994;0
2.41001e+09;-13.4255;0
2.42001e+09;-14.355;0
2.43001e+09;-15.4088;0
2.44001e+09;-16.6169;0
2.45001e+09;-18.0229;0
2.46001e+09;-19.6816;0
2.47001e+09;-21.6495;0
2.48001e+09;-23.9308;0
2.49001e+09;-26.1676;0
2.50001e+09;-27.0143;0
2.51001e+09;-25.55;0
2.52001e+09;-23.1644;0
2.53001e+09;-20.9071;0
2.54001e+09;-18.9795;0
2.55001e+09;-17.3467;0
2.56001e+09;-15.9499;0
2.57001e+09;-14.7378;0
2.58001e+09;-13.6743;0
2.59001e+09;-12.7302;0
2.60001e+09;-11.8847;0
2.61001e+09;-11.1223;0
2.62001e+09;-10.429;0
2.63001e+09;-9.79675;0
2.64001e+09;-9.21714;0
2.65001e+09;-8.68383;0
2.66001e+09;-8.19192;0
2.67001e+09;-7.73596;0
2.68001e+09;-7.31328;0
2.69001e+09;-6.92062;0
2.70001e+09;-6.55468;0
2.71001e+09;-6.2131;0
2.72001e+09;-5.89429;0
2.73001e+09;-5.59614;0
2.74001e+09;-5.317;0
2.75001e+09;-5.05538;0
2.76001e+09;-4.80996;0
2.77001e+09;-4.57953;0
2.78001e+09;-4.36301;0
2.79001e+09;-4.15941;0
2.80001e+09;-3.96782;0
2.81001e+09;-3.78742;0
2.82001e+09;-3.61743;0
2.83001e+09;-3.45717;0
2.84001e+09;-3.30599;0
2.85001e+09;-3.16329;0
2.86001e+09;-3.02852;0
2.87001e+09;-2.90118;0
2.88001e+09;-2.78079;0
2.89001e+09;-2.66691;0
2.90001e+09;-2.55913;0
2.91001e+09;-2.45722;0
2.92001e+09;-2.36042;0
2.93001e+09;-2.2688;0
2.94001e+09;-2.18193;0
2.95001e+09;-2.09951;0
2.96001e+09;-2.02129;0
2.97001e+09;-1.94701;0
2.98001e+09;-1.87645;0
2.99001e+09;-1.80939;0
3.00001e+09;-1.74562;0
3.01001e+09;-1.68496;0
3.02001e+09;-1.62724;0
3.03001e+09;-1.57228;0
3.04001e+09;-1.51993;0
3.05001e+09;-1.47004;0
3.06001e+09;-1.42249;0
3.07001e+09;-1.37714;0
3.08001e+09;-1.33387;0
3.09001e+09;-1.29257;0
3.10001e+09;-1.25313;0
3.11001e+09;-1.21546;0
3.12001e+09;-1.17947;0
3.13001e+09;-1.14508;0
3.14001e+09;-1.11217;0
3.15001e+09;-1.08066;0
3.16001e+09;-1.05053;0
3.17001e+09;-1.02169;0
3.18001e+09;-0.99406;0
3.19001e+09;-0.96759;0
3.20001e+09;-0.942222;0
3.21001e+09;-0.917899;0
3.22001e+09;-0.894572;0
3.23001e+09;-0.872192;0
3.24001e+09;-0.850714;0
3.25001e+09;-0.830093;0
3.26001e+09;-0.810291;0
3.27001e+09;-0.791267;0
3.28001e+09;-0.772986;0
3.29001e+09;-0.755413;0
3.30001e+09;-0.738515;0
3.31001e+09;-0.722262;0
3.32001e+09;-0.706625;0
3.33001e+09;-0.691574;0
3.34001e+09;-0.677086;0
3.35001e+09;-0.663133;0
3.36001e+09;-0.649693;0
3.37001e+09;-0.636743;0
3.38001e+09;-0.624262;0
3.39001e+09;-0.61223;0
3.40001e+09;-0.600626;0
3.41001e+09;-0.589434;0
3.42001e+09;-0.578635;0
3.43001e+09;-0.568214;0
3.44001e+09;-0.558153;0
3.45001e+09;-0.548439;0
3.46001e+09;-0.539057;0
3.47001e+09;-0.529993;0
3.48001e+09;-0.521235;0
3.49001e+09;-0.51277;0
3.50001e+09;-0.504586;0
3.51001e+09;-0.496672;0
3.52001e+09;-0.489018;0
3.53001e+09;-0.481606;0
3.54001e+09;-0.474447;0
3.55001e+09;-0.467512;0
3.56001e+09;-0.460798;0
3.57001e+09;-0.454296;0
3.58001e+09;-0.448;0
3.59001e+09;-0.4419;0
3.60001e+09;-0.435989;0
3.61001e+09;-0.430261;0
3.62001e+09;-0.424709;0
3.63001e+09;-0.419326;0
3.64001e+09;-0.414105;0
3.65001e+09;-0.409042;0
3.66001e+09;-0.404129;0
3.67001e+09;-0.399363;0
3.68001e+09;-0.394737;0
3.69001e+09;-0.390246;0
3.70001e+09;-0.385886;0
3.71001e+09;-0.381653;0
3.72001e+09;-0.37754;0
3.73001e+09;-0.373546;0
3.74001e+09;-0.369656;0
3.75001e+09;-0.365892;0
3.76001e+09;-0.362226;0
3.77001e+09;-0.358662;0
3.78001e+09;-0.355196;0
3.79001e+09;-0.351826;0
3.80001e+09;-0.348548;0
3.81001e+09;-0.345359;0
3.82001e+09;-0.342256;0
3.83001e+09;-0.339236;0
3.84001e+09;-0.336296;0
3.85001e+09;-0.333435;0
3.86001e+09;-0.330648;0
3.87001e+09;-0.327935;0
3.88001e+09;-0.325292;0
3.89001e+09;-0.322718;0
3.90001e+09;-0.320209;0
3.91001e+09;-0.317765;0
3.92001e+09;-0.315382;0
3.93001e+09;-0.31306;0
3.94001e+09;-0.310788;0
3.95001e+09;-0.308589;0
3.96001e+09;-0.306436;0
3.97001e+09;-0.304336;0
3.98001e+09;-0.302287;0
3.99001e+09;-0.300288;0
4.00001e+09;-0.298338;0
4.01001e+09;-0.296434;0
4.02001e+09;-0.294568;0
4.03001e+09;-0.292762;0
4.04001e+09;-0.290991;0
4.05001e+09;-0.289261;0
4.06001e+09;-0.287564;0
4.07001e+09;-0.285914;0
4.08001e+09;-0.28431;0
4.09001e+09;-0.282735;0
4.10001e+09;-0.281188;0
4.11001e+09;-0.279691;0
4.12001e+09;-0.278213;0
4.13001e+09;-0.276783;0
4.14001e+09;-0.275377;0
4.15001e+09;-0.274003;0
4.16001e+09;-0.272659;0
4.17001e+09;-0.271336;0
4.18001e+09;-0.270057;0
4.19001e+09;-0.268791;0
4.20001e+09;-0.267567;0
4.21001e+09;-0.266362;0
4.22001e+09;-0.265182;0
4.23001e+09;-0.264027;0
4.24001e+09;-0.262897;0
4.25001e+09;-0.261783;0
4.26001e+09;-0.260706;0
4.27001e+09;-0.259644;0
4.28001e+09;-0.258605;0
4.29001e+09;-0.257586;0
4.30001e+09;-0.256581;0
4.31001e+09;-0.25561;0
4.32001e+09;-0.254652;0
4.33001e+09;-0.253707;0
4.34001e+09;-0.252793;0
4.35001e+09;-0.251891;0
4.36001e+09;-0.251006;0
4.37001e+09;-0.250132;0
4.38001e+09;-0.249288;0
4.39001e+09;-0.248454;0
4.40001e+09;-0.247636;0
4.41001e+09;-0.246834;0
4.42001e+09;-0.246041;0
4.43001e+09;-0.245275;0
4.44001e+09;-0.244517;0
4.45001e+09;-0.243773;0
4.46001e+09;-0.243044;0
4.47001e+09;-0.242327;0
4.48001e+09;-0.241624;0
4.49001e+09;-0.240934;0
4.50001e+09;-0.240257;0
4.51001e+09;-0.239591;0
4.52001e+09;-0.238938;0
4.53001e+09;-0.238297;0
4.54001e+09;-0.237666;0
4.55001e+09;-0.237042;0
4.56001e+09;-0.23644;0
4.57001e+09;-0.235842;0
4.58001e+09;-0.235256;0
4.59001e+09;-0.234679;0
4.60001e+09;-0.234112;0
4.61001e+09;-0.233556;0
4.62001e+09;-0.233009;0
4.63001e+09;-0.232471;0
4.64001e+09;-0.231942;0
4.65001e+09;-0.231422;0
4.66001e+09;-0.230912;0
4.67001e+09;-0.230404;0
4.68001e+09;-0.229915;0
4.69001e+09;-0.22943;0
4.70001e+09;-0.228952;0
4.71001e+09;-0.228483;0
4.72001e+09;-0.228021;0
4.73001e+09;-0.227567;0
4.74001e+09;-0.22712;0
4.75001e+09;-0.226675;0
4.76001e+09;-0.226248;0
4.77001e+09;-0.225822;0
4.78001e+09;-0.225404;0
4.79001e+09;-0.224987;0
4.80001e+09;-0.224586;0
4.81001e+09;-0.224183;0
4.82001e+09;-0.223795;0
4.83001e+09;-0.223409;0
4.84001e+09;-0.223029;0
4.85001e+09;-0.222655;0
4.86001e+09;-0.222286;0
4.87001e+09;-0.221924;0
4.88001e+09;-0.221567;0
4.89001e+09;-0.221212;0
4.90001e+09;-0.22087;0
4.91001e+09;-0.22053;0
4.92001e+09;-0.220194;0
4.93001e+09;-0.219864;0
4.94001e+09;-0.219539;0
4.95001e+09;-0.219219;0
4.96001e+09;-0.218904;0
4.97001e+09;-0.218594;0
4.98001e+09;-0.218285;0
4.99001e+09;-0.217988;0
5.00001e+09;-0.217692;0
5.01001e+09;-0.217396;0
5.02001e+09;-0.217113;0
5.03001e+09;-0.21683;0
5.04001e+09;-0.216551;0
5.05001e+09;-0.216277;0
5.06001e+09;-0.216006;0
5.07001e+09;-0.21574;0
5.08001e+09;-0.215474;0
5.09001e+09;-0.21522;0
5.10001e+09;-0.214965;0
5.11001e+09;-0.214715;0
5.12001e+09;-0.214468;0
5.13001e+09;-0.214222;0
5.14001e+09;-0.213982;0
5.15001e+09;-0.21375;0
5.16001e+09;-0.213517;0
5.17001e+09;-0.213289;0
5.18001e+09;-0.213063;0
5.19001e+09;-0.212841;0
5.20001e+09;-0.21262;0
5.21001e+09;-0.212408;0
5.22001e+09;-0.212193;0
5.23001e+09;-0.211987;0
5.24001e+09;-0.211781;0
5.25001e+09;-0.211579;0
5.26001e+09;-0.211377;0
5.27001e+09;-0.211183;0
5.28001e+09;-0.21099;0
5.29001e+09;-0.210799;0
5.30001e+09;-0.210609;0
5.31001e+09;-0.210427;0
5.32001e+09;-0.210245;0
5.33001e+09;-0.210066;0
5.34001e+09;-0.20989;0
5.35001e+09;-0.209717;0
5.36001e+09;-0.209546;0
5.37001e+09;-0.209378;0
5.38001e+09;-0.209212;0
5.39001e+09;-0.209049;0
5.40001e+09;-0.208889;0
5.41001e+09;-0.208729;0
5.42001e+09;-0.208576;0
5.43001e+09;-0.208423;0
5.44001e+09;-0.208273;0
5.45001e+09;-0.208125;0
5.46001e+09;-0.20798;0
5.47001e+09;-0.207836;0
5.48001e+09;-0.207696;0
5.49001e+09;-0.207557;0
5.50001e+09;-0.207421;0
5.51001e+09;-0.207287;0
5.52001e+09;-0.207155;0
5.53001e+09;-0.207026;0
5.54001e+09;-0.206899;0
5.55001e+09;-0.206774;0
5.56001e+09;-0.206651;0
5.57001e+09;-0.20653;0
5.58001e+09;-0.206411;0
5.59001e+09;-0.206295;0
5.60001e+09;-0.20618;0
5.61001e+09;-0.206067;0
5.62001e+09;-0.205957;0
5.63001e+09;-0.205848;0
5.64001e+09;-0.205742;0
5.65001e+09;-0.205637;0
5.66001e+09;-0.205535;0
5.67001e+09;-0.205434;0
5.68001e+09;-0.205335;0
5.69001e+09;-0.205238;0
5.70001e+09;-0.205143;0
5.71001e+09;-0.20505;0
5.72001e+09;-0.204959;0
5.73001e+09;-0.204869;0
5.74001e+09;-0.204781;0
5.75001e+09;-0.204695;0
5.76001e+09;-0.204611;0
5.77001e+09;-0.204529;0
5.78001e+09;-0.204448;0
5.79001e+09;-0.204369;0
5.80001e+09;-0.204292;0
5.81001e+09;-0.204216;0
5.82001e+09;-0.204142;0
5.83001e+09;-0.20407;0
5.84001e+09;-0.203999;0
5.85001e+09;-0.20393;0
5.86001e+09;-0.203863;0
5.87001e+09;-0.203797;0
5.88001e+09;-0.203733;0
5.89001e+09;-0.203671;0
5.90001e+09;-0.20361;0
5.91001e+09;-0.20355;0
5.92001e+09;-0.203492;0
5.93001e+09;-0.203433;0
5.94001e+09;-0.203381;0
5.95001e+09;-0.203328;0
5.96001e+09;-0.203276;0
5.97001e+09;-0.203226;0
5.98001e+09;-0.203177;0
5.99001e+09;-0.203129;0
6.00001e+09;-0.203083;0
6.01001e+09;-0.203039;0
6.02001e+09;-0.202996;0
6.03001e+09;-0.202954;0
6.04001e+09;-0.202914;0
6.05001e+09;-0.202875;0
6.06001e+09;-0.202837;0
6.07001e+09;-0.202801;0
6.08001e+09;-0.202766;0
6.09001e+09;-0.202732;0
6.10001e+09;-0.2027;0
6.11001e+09;-0.202669;0
6.12001e+09;-0.20264;0
6.13001e+09;-0.202612;0
6.14001e+09;-0.202585;0
6.15001e+09;-0.202559;0
6.16001e+09;-0.202535;0
6.17001e+09;-0.202511;0
6.18001e+09;-0.20249;0
6.19001e+09;-0.202469;0
6.20001e+09;-0.202449;0
6.21001e+09;-0.202431;0
6.22001e+09;-0.202414;0
6.23001e+09;-0.202398;0
6.24001e+09;-0.202384;0
6.25001e+09;-0.202369;0
6.26001e+09;-0.202358;0
6.27001e+09;-0.202347;0
6.28001e+09;-0.202337;0
6.29001e+09;-0.202328;0
6.30001e+09;-0.202321;0
6.31001e+09;-0.202314;0
6.32001e+09;-0.202308;0
6.33001e+09;-0.202304;0
6.34001e+09;-0.202301;0
6.35001e+09;-0.202299;0
6.36001e+09;-0.202297;0
6.37001e+09;-0.202297;0
6.38001e+09;-0.202298;0
6.39001e+09;-0.2023;0
6.40001e+09;-0.202303;0
6.41001e+09;-0.202307;0
6.42001e+09;-0.202312;0
6.43001e+09;-0.202318;0
6.44001e+09;-0.202325;0
6.45001e+09;-0.202333;0
6.46001e+09;-0.202342;0
6.47001e+09;-0.202351;0
6.48001e+09;-0.202363;0
6.49001e+09;-0.202374;0
6.50001e+09;-0.202387;0
6.51001e+09;-0.2024;0
6.52001e+09;-0.202416;0
6.53001e+09;-0.202431;0
6.54001e+09;-0.202446;0
6.55001e+09;-0.202464;0
6.56001e+09;-0.202482;0
6.57001e+09;-0.202501;0
6.58001e+09;-0.202521;0
6.59001e+09;-0.202541;0
6.60001e+09;-0.202563;0
6.61001e+09;-0.202585;0
6.62001e+09;-0.202607;0
6.63001e+09;-0.202631;0
6.64001e+09;-0.202656;0
6.65001e+09;-0.202681;0
6.66001e+09;-0.202707;0
6.67001e+09;-0.202734;0
6.68001e+09;-0.202761;0
6.69001e+09;-0.202789;0
6.70001e+09;-0.202818;0
6.71001e+09;-0.202847;0
6.72001e+09;-0.202878;0
6.73001e+09;-0.202908;0
6.74001e+09;-0.20294;0
6.75001e+09;-0.202972;0
6.76001e+09;-0.203004;0
6.77001e+09;-0.203038;0
6.78001e+09;-0.203072;0
6.79001e+09;-0.203106;0
6.80001e+09;-0.203141;0
6.81001e+09;-0.203176;0
6.82001e+09;-0.203212;0
6.83001e+09;-0.203249;0
6.84001e+09;-0.203286;0
6.85001e+09;-0.203324;0
6.86001e+09;-0.203362;0
6.87001e+09;-0.2034;0
6.88001e+09;-0.203439;0
6.89001e+09;-0.203479;0
6.90001e+09;-0.203518;0
6.91001e+09;-0.203559;0
6.92001e+09;-0.203599;0
6.93001e+09;-0.20364;0
6.94001e+09;-0.203682;0
6.95001e+09;-0.203723;0
6.96001e+09;-0.203765;0
6.97001e+09;-0.203807;0
6.98001e+09;-0.20385;0
6.99001e+09;-0.203893;0
7.00001e+09;-0.203936;0
7.01001e+09;-0.203979;0
7.02001e+09;-0.204023;0
7.03001e+09;-0.204066;0
7.04001e+09;-0.20411;0
7.05001e+09;-0.204154;0
7.06001e+09;-0.204198;0
7.07001e+09;-0.204243;0
7.08001e+09;-0.204287;0
7.09001e+09;-0.204332;0
7.10001e+09;-0.204376;0
7.11001e+09;-0.204421;0
7.12001e+09;-0.204465;0
7.13001e+09;-0.20451;0
7.14001e+09;-0.204555;0
7.15001e+09;-0.204599;0
7.16001e+09;-0.204644;0
7.17001e+09;-0.204688;0
7.18001e+09;-0.204733;0
7.19001e+09;-0.204777;0
7.20001e+09;-0.204821;0
7.21001e+09;-0.204865;0
7.22001e+09;-0.204909;0
7.23001e+09;-0.204952;0
7.24001e+09;-0.204996;0
7.25001e+09;-0.205039;0
7.26001e+09;-0.205081;0
7.27001e+09;-0.205124;0
7.28001e+09;-0.205166;0
7.29001e+09;-0.205208;0
7.30001e+09;-0.205249;0
7.31001e+09;-0.205291;0
7.32001e+09;-0.205331;0
7.33001e+09;-0.205371;0
7.34001e+09;-0.205411;0
7.35001e+09;-0.20545;0
7.36001e+09;-0.205488;0
7.37001e+09;-0.205527;0
7.38001e+09;-0.205564;0
7.39001e+09;-0.205601;0
7.40001e+09;-0.205638;0
7.41001e+09;-0.205672;0
7.42001e+09;-0.205707;0
7.43001e+09;-0.205741;0
7.44001e+09;-0.205775;0
7.45001e+09;-0.205807;0
7.46001e+09;-0.20584;0
7.47001e+09;-0.20587;0
7.48001e+09;-0.2059;0
7.49001e+09;-0.205929;0
7.50001e+09;-0.205958;0
7.51001e+09;-0.205985;0
7.52001e+09;-0.206011;0
7.53001e+09;-0.206037;0
7.54001e+09;-0.206062;0
7.55001e+09;-0.206084;0
7.56001e+09;-0.206106;0
7.57001e+09;-0.206127;0
7.58001e+09;-0.206146;0
7.59001e+09;-0.206166;0
7.60001e+09;-0.206182;0
7.61001e+09;-0.206198;0
7.62001e+09;-0.206213;0
7.63001e+09;-0.206226;0
7.64001e+09;-0.206238;0
7.65001e+09;-0.206248;0
7.66001e+09;-0.206257;0
7.67001e+09;-0.206264;0
7.68001e+09;-0.20627;0
7.69001e+09;-0.206275;0
7.70001e+09;-0.206279;0
7.71001e+09;-0.20628;0
7.72001e+09;-0.206278;0
7.73001e+09;-0.206276;0
7.74001e+09;-0.206273;0
7.75001e+09;-0.206266;0
7.76001e+09;-0.206258;0
7.77001e+09;-0.206249;0
7.78001e+09;-0.206237;0
7.79001e+09;-0.206224;0
7.80001e+09;-0.20621;0
7.81001e+09;-0.206191;0
7.82001e+09;-0.206172;0
7.83001e+09;-0.20615;0
7.84001e+09;-0.206126;0
7.85001e+09;-0.2061;0
7.86001e+09;-0.206072;0
7.87001e+09;-0.206042;0
7.88001e+09;-0.206009;0
7.89001e+09;-0.205974;0
7.90001e+09;-0.205937;0
7.91001e+09;-0.205897;0
7.92001e+09;-0.205855;0
7.93001e+09;-0.20581;0
7.94001e+09;-0.205763;0
7.95001e+09;-0.205713;0
7.96001e+09;-0.20566;0
7.97001e+09;-0.205605;0
7.98001e+09;-0.205547;0
7.99001e+09;-0.205487;0
8.00001e+09;-0.205425;0
8.01001e+09;-0.205357;0
8.02001e+09;-0.20529;0
8.03001e+09;-0.205216;0
8.04001e+09;-0.205143;0
8.05001e+09;-0.205062;0
8.06001e+09;-0.204981;0
8.07001e+09;-0.204897;0
8.08001e+09;-0.20481;0
8.09001e+09;-0.204719;0
8.10001e+09;-0.204628;0
8.11001e+09;-0.204528;0
8.12001e+09;-0.204428;0
8.13001e+09;-0.204324;0
8.14001e+09;-0.204217;0
8.15001e+09;-0.204109;0
8.16001e+09;-0.203993;0
8.17001e+09;-0.203876;0
8.18001e+09;-0.203755;0
8.19001e+09;-0.203633;0
8.20001e+09;-0.203502;0
8.21001e+09;-0.20337;0
8.22001e+09;-0.203235;0
8.23001e+09;-0.203095;0
8.24001e+09;-0.202952;0
8.25001e+09;-0.202808;0
8.26001e+09;-0.202655;0
8.27001e+09;-0.2025;0
8.28001e+09;-0.202344;0
8.29001e+09;-0.202179;0
8.30001e+09;-0.202012;0
8.31001e+09;-0.201842;0
8.32001e+09;-0.20167;0
8.33001e+09;-0.201488;0
8.34001e+09;-0.201308;0
8.35001e+09;-0.201118;0
8.36001e+09;-0.20093;0
8.37001e+09;-0.200732;0
8.38001e+09;-0.200532;0
8.39001e+09;-0.20033;0
8.40001e+09;-0.200119;0
8.41001e+09;-0.199906;0
8.42001e+09;-0.199689;0
8.43001e+09;-0.199467;0
8.44001e+09;-0.199244;0
8.45001e+09;-0.19901;0
8.46001e+09;-0.198775;0
8.47001e+09;-0.198536;0
8.48001e+09;-0.198294;0
8.49001e+09;-0.198046;0
8.50001e+09;-0.197792;0
8.51001e+09;-0.197531;0
8.52001e+09;-0.197268;0
8.53001e+09;-0.197001;0
8.54001e+09;-0.196732;0
8.55001e+09;-0.196455;0
8.56001e+09;-0.19617;0
8.57001e+09;-0.195884;0
8.58001e+09;-0.195593;0
8.59001e+09;-0.195297;0
8.60001e+09;-0.194997;0
8.61001e+09;-0.194691;0
8.62001e+09;-0.194385;0
8.63001e+09;-0.19407;0
8.64001e+09;-0.193746;0
8.65001e+09;-0.193422;0
