"frequency";"r ngspice/ac.s_1_1_db";"i ngspice/ac.s_1_1_db"
2.215e+10;-0.0383454;0
2.216e+10;-0.0382742;0
2.217e+10;-0.0382032;0
2.218e+10;-0.0381324;0
2.219e+10;-0.0380618;0
2.22e+10;-0.0379915;0
2.221e+10;-0.0379214;0
2.222e+10;-0.0378515;0
2.223e+10;-0.0377818;0
2.224e+10;-0.0377124;0
2.225e+10;-0.0376431;0
2.226e+10;-0.0375741;0
2.227e+10;-0.0375053;0
2.228e+10;-0.0374606;0
2.229e+10;-0.0373684;0
2.23e+10;-0.0373002;0
2.231e+10;-0.0372322;0
2.232e+10;-0.0371645;0
2.233e+10;-0.037097;0
2.234e+10;-0.0370296;0
2.235e+10;-0.0369625;0
2.236e+10;-0.0368956;0
2.237e+10;-0.0368289;0
2.238e+10;-0.0367624;0
2.239e+10;-0.0366961;0
2.24e+10;-0.03663;0
2.241e+10;-0.0365641;0
2.242e+10;-0.0364984;0
2.243e+10;-0.0364329;0
2.244e+10;-0.0363676;0
2.245e+10;-0.0363025;0
2.246e+10;-0.0362376;0
2.247e+10;-0.0361729;0
2.248e+10;-0.0361084;0
2.249e+10;-0.0360441;0
2.25e+10;-0.03598;0
2.251e+10;-0.0359161;0
2.252e+10;-0.0358524;0
2.253e+10;-0.0357888;0
2.254e+10;-0.0357255;0
2.255e+10;-0.0356623;0
2.256e+10;-0.0355994;0
2.257e+10;-0.0355366;0
2.258e+10;-0.035474;0
2.259e+10;-0.0354116;0
2.26e+10;-0.0353494;0
2.261e+10;-0.0352873;0
2.262e+10;-0.0352255;0
2.263e+10;-0.0351638;0
2.264e+10;-0.0351242;0
2.265e+10;-0.035041;0
2.266e+10;-0.0349799;0
2.267e+10;-0.0349189;0
2.268e+10;-0.0348582;0
2.269e+10;-0.0347976;0
2.27e+10;-0.0347372;0
2.271e+10;-0.034677;0
2.272e+10;-0.0346169;0
2.273e+10;-0.034557;0
2.274e+10;-0.0344973;0
2.275e+10;-0.0344378;0
2.276e+10;-0.0343784;0
2.277e+10;-0.0343192;0
2.278e+10;-0.0342602;0
2.279e+10;-0.0342225;0
2.28e+10;-0.0341427;0
2.281e+10;-0.0340842;0
2.282e+10;-0.0340259;0
2.283e+10;-0.0339677;0
2.284e+10;-0.0339097;0
2.285e+10;-0.0338519;0
2.286e+10;-0.0338151;0
2.287e+10;-0.0337368;0
2.288e+10;-0.0336794;0
2.289e+10;-0.0336223;0
2.29e+10;-0.0335653;0
2.291e+10;-0.0335084;0
2.292e+10;-0.0334517;0
2.293e+10;-0.0333952;0
2.294e+10;-0.0333389;0
2.295e+10;-0.0332827;0
2.296e+10;-0.0332266;0
2.297e+10;-0.0331707;0
2.298e+10;-0.033115;0
2.299e+10;-0.0330595;0
2.3e+10;-0.0330041;0
2.301e+10;-0.0329488;0
2.302e+10;-0.0328937;0
2.303e+10;-0.0328388;0
2.304e+10;-0.032784;0
2.305e+10;-0.0327294;0
2.306e+10;-0.0326749;0
2.307e+10;-0.0326205;0
2.308e+10;-0.0325664;0
2.309e+10;-0.0325123;0
2.31e+10;-0.0324585;0
2.311e+10;-0.0324048;0
2.312e+10;-0.0323512;0
2.313e+10;-0.0322978;0
2.314e+10;-0.0322445;0
2.315e+10;-0.0321913;0
2.316e+10;-0.0321384;0
2.317e+10;-0.0320855;0
2.318e+10;-0.0320328;0
2.319e+10;-0.0319803;0
2.32e+10;-0.0319279;0
2.321e+10;-0.0318756;0
2.322e+10;-0.0318235;0
2.323e+10;-0.0317716;0
2.324e+10;-0.0317197;0
2.325e+10;-0.031668;0
2.326e+10;-0.0316165;0
2.327e+10;-0.0315651;0
2.328e+10;-0.0315138;0
2.329e+10;-0.0314627;0
2.33e+10;-0.0314117;0
2.331e+10;-0.0313609;0
2.332e+10;-0.0313102;0
2.333e+10;-0.0312596;0
2.334e+10;-0.0312091;0
2.335e+10;-0.0311589;0
2.336e+10;-0.0311087;0
2.337e+10;-0.0310587;0
2.338e+10;-0.0310273;0
2.339e+10;-0.030959;0
2.34e+10;-0.0309094;0
2.341e+10;-0.0308599;0
2.342e+10;-0.0308105;0
2.343e+10;-0.0307613;0
2.344e+10;-0.0307122;0
2.345e+10;-0.0306632;0
2.346e+10;-0.0306144;0
2.347e+10;-0.0305657;0
2.348e+10;-0.0305171;0
2.349e+10;-0.0304687;0
2.35e+10;-0.0304204;0
2.351e+10;-0.0303722;0
2.352e+10;-0.0303241;0
2.353e+10;-0.0302762;0
2.354e+10;-0.0302284;0
2.355e+10;-0.0301807;0
2.356e+10;-0.0301331;0
2.357e+10;-0.0300857;0
2.358e+10;-0.0300384;0
2.359e+10;-0.0299912;0
2.36e+10;-0.0299441;0
2.361e+10;-0.0298972;0
2.362e+10;-0.0298504;0
2.363e+10;-0.0298037;0
2.364e+10;-0.0297571;0
2.365e+10;-0.0297107;0
2.366e+10;-0.0296644;0
2.367e+10;-0.0296181;0
2.368e+10;-0.0295721;0
2.369e+10;-0.0295261;0
2.37e+10;-0.0294802;0
2.371e+10;-0.0294345;0
2.372e+10;-0.0293889;0
2.373e+10;-0.0293434;0
2.374e+10;-0.029298;0
2.375e+10;-0.0292528;0
2.376e+10;-0.0292247;0
2.377e+10;-0.0291626;0
2.378e+10;-0.0291347;0
2.379e+10;-0.0290729;0
2.38e+10;-0.0290282;0
2.381e+10;-0.0289837;0
2.382e+10;-0.0289392;0
2.383e+10;-0.0288949;0
2.384e+10;-0.0288506;0
2.385e+10;-0.0288065;0
2.386e+10;-0.0287625;0
2.387e+10;-0.0287186;0
2.388e+10;-0.0286749;0
2.389e+10;-0.0286478;0
2.39e+10;-0.0285876;0
2.391e+10;-0.0285607;0
2.392e+10;-0.0285008;0
2.393e+10;-0.0284576;0
2.394e+10;-0.0284145;0
2.395e+10;-0.0283715;0
2.396e+10;-0.0283286;0
2.397e+10;-0.0282858;0
2.398e+10;-0.0282431;0
2.399e+10;-0.0282005;0
2.4e+10;-0.0281581;0
2.401e+10;-0.0281157;0
2.402e+10;-0.0280734;0
2.403e+10;-0.0280313;0
2.404e+10;-0.0279892;0
2.405e+10;-0.0279473;0
2.406e+10;-0.0279054;0
2.407e+10;-0.0278637;0
2.408e+10;-0.0278221;0
2.409e+10;-0.0277805;0
2.41e+10;-0.0277391;0
2.411e+10;-0.0276978;0
2.412e+10;-0.0276724;0
2.413e+10;-0.0276155;0
2.414e+10;-0.0275744;0
2.415e+10;-0.0275335;0
2.416e+10;-0.0274927;0
2.417e+10;-0.027452;0
2.418e+10;-0.0274114;0
2.419e+10;-0.0273708;0
2.42e+10;-0.0273304;0
2.421e+10;-0.0272901;0
2.422e+10;-0.0272499;0
2.423e+10;-0.0272098;0
2.424e+10;-0.0271697;0
2.425e+10;-0.0271298;0
2.426e+10;-0.02709;0
2.427e+10;-0.0270503;0
2.428e+10;-0.0270106;0
2.429e+10;-0.0269711;0
2.43e+10;-0.0269316;0
2.431e+10;-0.0268923;0
2.432e+10;-0.026853;0
2.433e+10;-0.0268139;0
2.434e+10;-0.0267748;0
2.435e+10;-0.026751;0
2.436e+10;-0.026697;0
2.437e+10;-0.0266582;0
2.438e+10;-0.0266345;0
2.439e+10;-0.0265809;0
2.44e+10;-0.0265424;0
2.441e+10;-0.026504;0
2.442e+10;-0.0264657;0
2.443e+10;-0.0264274;0
2.444e+10;-0.0263893;0
2.445e+10;-0.0263512;0
2.446e+10;-0.0263133;0
2.447e+10;-0.0262754;0
2.448e+10;-0.0262377;0
2.449e+10;-0.0262;0
2.45e+10;-0.0261624;0
2.451e+10;-0.0261249;0
2.452e+10;-0.0260874;0
2.453e+10;-0.0260501;0
2.454e+10;-0.0260129;0
2.455e+10;-0.0259757;0
2.456e+10;-0.0259387;0
2.457e+10;-0.0259017;0
2.458e+10;-0.0258648;0
2.459e+10;-0.025828;0
2.46e+10;-0.0257913;0
2.461e+10;-0.0257546;0
2.462e+10;-0.0257181;0
2.463e+10;-0.0256816;0
2.464e+10;-0.0256453;0
2.465e+10;-0.025609;0
2.466e+10;-0.0255728;0
2.467e+10;-0.0255366;0
2.468e+10;-0.0255006;0
2.469e+10;-0.0254646;0
2.47e+10;-0.0254288;0
2.471e+10;-0.025393;0
2.472e+10;-0.0253573;0
2.473e+10;-0.0253217;0
2.474e+10;-0.0252861;0
2.475e+10;-0.0252507;0
2.476e+10;-0.0252153;0
2.477e+10;-0.02518;0
2.478e+10;-0.0251448;0
2.479e+10;-0.0251236;0
2.48e+10;-0.0250746;0
2.481e+10;-0.0250397;0
2.482e+10;-0.0250048;0
2.483e+10;-0.02497;0
2.484e+10;-0.024949;0
2.485e+10;-0.0249006;0
2.486e+10;-0.024866;0
2.487e+10;-0.0248315;0
2.488e+10;-0.0247971;0
2.489e+10;-0.0247628;0
2.49e+10;-0.0247285;0
2.491e+10;-0.0246944;0
2.492e+10;-0.0246738;0
2.493e+10;-0.0246262;0
2.494e+10;-0.0245923;0
2.495e+10;-0.0245584;0
2.496e+10;-0.0245381;0
2.497e+10;-0.0245043;0
2.498e+10;-0.0244573;0
2.499e+10;-0.0244237;0
2.5e+10;-0.0243902;0
2.501e+10;-0.0243568;0
2.502e+10;-0.0243235;0
2.503e+10;-0.0242902;0
2.504e+10;-0.024257;0
2.505e+10;-0.0242371;0
2.506e+10;-0.0241909;0
2.507e+10;-0.0241579;0
2.508e+10;-0.024125;0
2.509e+10;-0.0240922;0
2.51e+10;-0.0240595;0
2.511e+10;-0.0240268;0
2.512e+10;-0.0239942;0
2.513e+10;-0.0239617;0
2.514e+10;-0.0239292;0
2.515e+10;-0.0238969;0
2.516e+10;-0.0238646;0
2.517e+10;-0.0238323;0
2.518e+10;-0.0238002;0
2.519e+10;-0.0237681;0
2.52e+10;-0.023736;0
2.521e+10;-0.0237041;0
2.522e+10;-0.0236722;0
2.523e+10;-0.0236404;0
2.524e+10;-0.0236087;0
2.525e+10;-0.023577;0
2.526e+10;-0.0235454;0
2.527e+10;-0.0235139;0
2.528e+10;-0.0234824;0
2.529e+10;-0.023451;0
2.53e+10;-0.0234197;0
2.531e+10;-0.0233884;0
2.532e+10;-0.0233572;0
2.533e+10;-0.0233261;0
2.534e+10;-0.0232951;0
2.535e+10;-0.0232641;0
2.536e+10;-0.0232332;0
2.537e+10;-0.0232023;0
2.538e+10;-0.0231715;0
2.539e+10;-0.0231408;0
2.54e+10;-0.0231102;0
2.541e+10;-0.023092;0
2.542e+10;-0.0230491;0
2.543e+10;-0.0230186;0
2.544e+10;-0.0229883;0
2.545e+10;-0.0229579;0
2.546e+10;-0.0229277;0
2.547e+10;-0.0228975;0
2.548e+10;-0.0228674;0
2.549e+10;-0.0228373;0
2.55e+10;-0.0228073;0
2.551e+10;-0.0227774;0
2.552e+10;-0.0227597;0
2.553e+10;-0.0227177;0
2.554e+10;-0.022688;0
2.555e+10;-0.0226583;0
2.556e+10;-0.0226287;0
2.557e+10;-0.0225992;0
2.558e+10;-0.0225697;0
2.559e+10;-0.0225523;0
2.56e+10;-0.0225109;0
2.561e+10;-0.0224816;0
2.562e+10;-0.0224524;0
2.563e+10;-0.0224232;0
2.564e+10;-0.0223941;0
2.565e+10;-0.0223651;0
2.566e+10;-0.0223361;0
2.567e+10;-0.022319;0
2.568e+10;-0.0222783;0
2.569e+10;-0.0222495;0
2.57e+10;-0.0222208;0
2.571e+10;-0.0221921;0
2.572e+10;-0.0221635;0
2.573e+10;-0.0221349;0
2.574e+10;-0.0221064;0
2.575e+10;-0.022078;0
2.576e+10;-0.0220496;0
2.577e+10;-0.0220213;0
2.578e+10;-0.021993;0
2.579e+10;-0.0219648;0
2.58e+10;-0.0219367;0
2.581e+10;-0.0219086;0
2.582e+10;-0.0218806;0
2.583e+10;-0.0218641;0
2.584e+10;-0.0218247;0
2.585e+10;-0.0217969;0
2.586e+10;-0.0217691;0
2.587e+10;-0.0217414;0
2.588e+10;-0.0217137;0
2.589e+10;-0.0216861;0
2.59e+10;-0.0216585;0
2.591e+10;-0.021631;0
2.592e+10;-0.0216036;0
2.593e+10;-0.0215762;0
2.594e+10;-0.0215488;0
2.595e+10;-0.0215216;0
2.596e+10;-0.0214943;0
2.597e+10;-0.0214672;0
2.598e+10;-0.0214401;0
2.599e+10;-0.021413;0
2.6e+10;-0.021386;0
2.601e+10;-0.0213591;0
2.602e+10;-0.0213322;0
2.603e+10;-0.0213054;0
2.604e+10;-0.0212786;0
2.605e+10;-0.0212519;0
2.606e+10;-0.0212252;0
2.607e+10;-0.0212096;0
2.608e+10;-0.021172;0
2.609e+10;-0.0211455;0
2.61e+10;-0.0211191;0
2.611e+10;-0.0210927;0
2.612e+10;-0.0210663;0
2.613e+10;-0.0210401;0
2.614e+10;-0.0210138;0
2.615e+10;-0.0209876;0
2.616e+10;-0.0209615;0
2.617e+10;-0.0209354;0
2.618e+10;-0.0209094;0
2.619e+10;-0.0208942;0
2.62e+10;-0.0208575;0
2.621e+10;-0.0208317;0
2.622e+10;-0.0208059;0
2.623e+10;-0.0207908;0
2.624e+10;-0.0207544;0
2.625e+10;-0.0207287;0
2.626e+10;-0.0207031;0
2.627e+10;-0.0206776;0
2.628e+10;-0.0206521;0
2.629e+10;-0.0206266;0
2.63e+10;-0.0206012;0
2.631e+10;-0.0205759;0
2.632e+10;-0.0205506;0
2.633e+10;-0.0205253;0
2.634e+10;-0.0205001;0
2.635e+10;-0.020475;0
2.636e+10;-0.0204499;0
2.637e+10;-0.0204248;0
2.638e+10;-0.0203998;0
2.639e+10;-0.0203749;0
2.64e+10;-0.02035;0
2.641e+10;-0.0203251;0
2.642e+10;-0.0203003;0
2.643e+10;-0.0202756;0
2.644e+10;-0.0202509;0
2.645e+10;-0.0202262;0
2.646e+10;-0.0202119;0
2.647e+10;-0.0201771;0
2.648e+10;-0.0201526;0
2.649e+10;-0.0201281;0
2.65e+10;-0.0201037;0
2.651e+10;-0.0200793;0
2.652e+10;-0.020055;0
2.653e+10;-0.0200308;0
2.654e+10;-0.0200065;0
2.655e+10;-0.0199824;0
2.656e+10;-0.0199583;0
2.657e+10;-0.0199342;0
2.658e+10;-0.0199202;0
2.659e+10;-0.0198862;0
2.66e+10;-0.0198622;0
2.661e+10;-0.0198383;0
2.662e+10;-0.0198145;0
2.663e+10;-0.0197907;0
2.664e+10;-0.019767;0
2.665e+10;-0.0197433;0
2.666e+10;-0.0197196;0
2.667e+10;-0.019696;0
2.668e+10;-0.0196724;0
2.669e+10;-0.0196489;0
2.67e+10;-0.0196254;0
2.671e+10;-0.019602;0
2.672e+10;-0.0195786;0
2.673e+10;-0.0195553;0
2.674e+10;-0.019532;0
2.675e+10;-0.0195087;0
2.676e+10;-0.0194855;0
2.677e+10;-0.0194624;0
2.678e+10;-0.0194393;0
2.679e+10;-0.0194162;0
2.68e+10;-0.0194029;0
2.681e+10;-0.0193702;0
2.682e+10;-0.0193473;0
2.683e+10;-0.0193244;0
2.684e+10;-0.0193015;0
2.685e+10;-0.0192787;0
2.686e+10;-0.0192656;0
2.687e+10;-0.0192332;0
2.688e+10;-0.0192201;0
2.689e+10;-0.0191975;0
2.69e+10;-0.0191749;0
2.691e+10;-0.0191428;0
2.692e+10;-0.0191203;0
2.693e+10;-0.0190978;0
2.694e+10;-0.0190754;0
2.695e+10;-0.019053;0
2.696e+10;-0.0190307;0
2.697e+10;-0.0190084;0
2.698e+10;-0.0189862;0
2.699e+10;-0.018964;0
2.7e+10;-0.0189418;0
2.701e+10;-0.0189197;0
2.702e+10;-0.0188976;0
2.703e+10;-0.0188756;0
2.704e+10;-0.0188536;0
2.705e+10;-0.0188316;0
2.706e+10;-0.0188097;0
2.707e+10;-0.0187878;0
2.708e+10;-0.018766;0
2.709e+10;-0.0187442;0
2.71e+10;-0.0187225;0
2.711e+10;-0.0187008;0
2.712e+10;-0.0186791;0
2.713e+10;-0.0186575;0
2.714e+10;-0.0186359;0
2.715e+10;-0.0186143;0
2.716e+10;-0.018602;0
2.717e+10;-0.0185714;0
2.718e+10;-0.0185499;0
2.719e+10;-0.0185286;0
2.72e+10;-0.0185072;0
2.721e+10;-0.0184859;0
2.722e+10;-0.0184646;0
2.723e+10;-0.0184434;0
2.724e+10;-0.0184222;0
2.725e+10;-0.0184011;0
2.726e+10;-0.01838;0
2.727e+10;-0.0183589;0
2.728e+10;-0.0183379;0
2.729e+10;-0.0183169;0
2.73e+10;-0.0182959;0
2.731e+10;-0.018275;0
2.732e+10;-0.0182541;0
2.733e+10;-0.0182333;0
2.734e+10;-0.0182125;0
2.735e+10;-0.0181917;0
2.736e+10;-0.018171;0
2.737e+10;-0.0181503;0
2.738e+10;-0.0181297;0
2.739e+10;-0.0181091;0
2.74e+10;-0.0180885;0
2.741e+10;-0.018068;0
2.742e+10;-0.0180475;0
2.743e+10;-0.018027;0
2.744e+10;-0.0180066;0
2.745e+10;-0.017995;0
2.746e+10;-0.0179659;0
2.747e+10;-0.0179543;0
2.748e+10;-0.017934;0
2.749e+10;-0.0179051;0
2.75e+10;-0.0178849;0
2.751e+10;-0.0178647;0
2.752e+10;-0.0178446;0
2.753e+10;-0.0178245;0
2.754e+10;-0.0178044;0
2.755e+10;-0.0177844;0
2.756e+10;-0.0177645;0
2.757e+10;-0.0177445;0
2.758e+10;-0.0177246;0
2.759e+10;-0.0177047;0
2.76e+10;-0.0176849;0
2.761e+10;-0.0176651;0
2.762e+10;-0.0176539;0
2.763e+10;-0.0176256;0
2.764e+10;-0.0176059;0
2.765e+10;-0.0175863;0
2.766e+10;-0.0175666;0
2.767e+10;-0.0175471;0
2.768e+10;-0.0175275;0
2.769e+10;-0.017508;0
2.77e+10;-0.0174885;0
2.771e+10;-0.0174691;0
2.772e+10;-0.0174497;0
2.773e+10;-0.0174303;0
2.774e+10;-0.0174193;0
2.775e+10;-0.0173916;0
2.776e+10;-0.0173724;0
2.777e+10;-0.0173531;0
2.778e+10;-0.0173339;0
2.779e+10;-0.0173148;0
2.78e+10;-0.0172956;0
2.781e+10;-0.0172765;0
2.782e+10;-0.0172574;0
2.783e+10;-0.0172384;0
2.784e+10;-0.0172194;0
2.785e+10;-0.0172004;0
2.786e+10;-0.0171815;0
2.787e+10;-0.0171626;0
2.788e+10;-0.0171438;0
2.789e+10;-0.0171249;0
2.79e+10;-0.0171061;0
2.791e+10;-0.0170874;0
2.792e+10;-0.0170686;0
2.793e+10;-0.0170499;0
2.794e+10;-0.0170313;0
2.795e+10;-0.0170207;0
2.796e+10;-0.016994;0
2.797e+10;-0.0169755;0
2.798e+10;-0.0169569;0
2.799e+10;-0.0169384;0
2.8e+10;-0.0169199;0
2.801e+10;-0.0169015;0
2.802e+10;-0.0168831;0
2.803e+10;-0.0168647;0
2.804e+10;-0.0168464;0
2.805e+10;-0.0168281;0
2.806e+10;-0.0168098;0
2.807e+10;-0.0167916;0
2.808e+10;-0.0167733;0
2.809e+10;-0.0167552;0
2.81e+10;-0.016737;0
2.811e+10;-0.0167189;0
2.812e+10;-0.0167008;0
2.813e+10;-0.0166828;0
2.814e+10;-0.0166647;0
2.815e+10;-0.0166467;0
2.816e+10;-0.0166288;0
2.817e+10;-0.0166108;0
2.818e+10;-0.0165929;0
2.819e+10;-0.0165751;0
2.82e+10;-0.0165572;0
2.821e+10;-0.0165394;0
2.822e+10;-0.0165294;0
2.823e+10;-0.0165039;0
2.824e+10;-0.0164939;0
2.825e+10;-0.0164685;0
2.826e+10;-0.0164509;0
2.827e+10;-0.0164332;0
2.828e+10;-0.0164156;0
2.829e+10;-0.0163981;0
2.83e+10;-0.0163805;0
2.831e+10;-0.016363;0
2.832e+10;-0.0163532;0
2.833e+10;-0.0163281;0
2.834e+10;-0.0163107;0
2.835e+10;-0.0163009;0
2.836e+10;-0.0162836;0
2.837e+10;-0.0162662;0
2.838e+10;-0.0162414;0
2.839e+10;-0.0162241;0
2.84e+10;-0.0162069;0
2.841e+10;-0.0161897;0
2.842e+10;-0.0161725;0
2.843e+10;-0.0161553;0
2.844e+10;-0.0161382;0
2.845e+10;-0.0161211;0
2.846e+10;-0.0161041;0
2.847e+10;-0.016087;0
2.848e+10;-0.01607;0
2.849e+10;-0.0160531;0
2.85e+10;-0.0160361;0
2.851e+10;-0.0160266;0
2.852e+10;-0.0160097;0
2.853e+10;-0.0159854;0
2.854e+10;-0.0159686;0
2.855e+10;-0.0159518;0
2.856e+10;-0.015935;0
2.857e+10;-0.0159183;0
2.858e+10;-0.0159016;0
2.859e+10;-0.0158849;0
2.86e+10;-0.0158682;0
2.861e+10;-0.0158516;0
2.862e+10;-0.015835;0
2.863e+10;-0.0158184;0
2.864e+10;-0.0158019;0
2.865e+10;-0.0157853;0
2.866e+10;-0.0157688;0
2.867e+10;-0.0157596;0
2.868e+10;-0.0157359;0
2.869e+10;-0.0157195;0
2.87e+10;-0.0157031;0
2.871e+10;-0.015694;0
2.872e+10;-0.0156705;0
2.873e+10;-0.0156542;0
2.874e+10;-0.0156379;0
2.875e+10;-0.0156216;0
2.876e+10;-0.0156054;0
2.877e+10;-0.0155964;0
2.878e+10;-0.0155731;0
2.879e+10;-0.0155569;0
2.88e+10;-0.0155408;0
2.881e+10;-0.0155247;0
2.882e+10;-0.0155087;0
2.883e+10;-0.0154926;0
2.884e+10;-0.0154766;0
2.885e+10;-0.0154606;0
2.886e+10;-0.0154447;0
2.887e+10;-0.0154287;0
2.888e+10;-0.0154128;0
2.889e+10;-0.015397;0
2.89e+10;-0.0153811;0
2.891e+10;-0.0153723;0
2.892e+10;-0.0153565;0
2.893e+10;-0.0153337;0
2.894e+10;-0.015325;0
2.895e+10;-0.0153023;0
2.896e+10;-0.0152935;0
2.897e+10;-0.0152709;0
2.898e+10;-0.0152553;0
2.899e+10;-0.0152396;0
2.9e+10;-0.015231;0
2.901e+10;-0.0152085;0
2.902e+10;-0.0151999;0
2.903e+10;-0.0151774;0
2.904e+10;-0.0151619;0
2.905e+10;-0.0151465;0
2.906e+10;-0.0151379;0
2.907e+10;-0.0151156;0
2.908e+10;-0.0151002;0
2.909e+10;-0.0150849;0
2.91e+10;-0.0150695;0
2.911e+10;-0.0150542;0
2.912e+10;-0.0150389;0
2.913e+10;-0.0150237;0
2.914e+10;-0.0150084;0
2.915e+10;-0.015;0
2.916e+10;-0.014978;0
2.917e+10;-0.0149629;0
2.918e+10;-0.0149477;0
2.919e+10;-0.0149326;0
2.92e+10;-0.0149175;0
2.921e+10;-0.0149025;0
2.922e+10;-0.0148874;0
2.923e+10;-0.0148724;0
2.924e+10;-0.0148574;0
2.925e+10;-0.0148491;0
2.926e+10;-0.0148275;0
2.927e+10;-0.0148126;0
2.928e+10;-0.0147977;0
2.929e+10;-0.0147828;0
2.93e+10;-0.0147679;0
2.931e+10;-0.0147531;0
2.932e+10;-0.0147383;0
2.933e+10;-0.0147235;0
2.934e+10;-0.0147088;0
2.935e+10;-0.014694;0
2.936e+10;-0.0146793;0
2.937e+10;-0.0146646;0
2.938e+10;-0.0146565;0
2.939e+10;-0.0146353;0
2.94e+10;-0.0146207;0
2.941e+10;-0.0146127;0
2.942e+10;-0.0145916;0
2.943e+10;-0.014577;0
2.944e+10;-0.0145625;0
2.945e+10;-0.014548;0
2.946e+10;-0.0145335;0
2.947e+10;-0.0145191;0
2.948e+10;-0.0145046;0
2.949e+10;-0.0144902;0
2.95e+10;-0.0144758;0
2.951e+10;-0.0144615;0
2.952e+10;-0.0144471;0
2.953e+10;-0.0144328;0
2.954e+10;-0.0144185;0
2.955e+10;-0.0144107;0
2.956e+10;-0.01439;0
2.957e+10;-0.0143758;0
2.958e+10;-0.0143616;0
2.959e+10;-0.0143474;0
2.96e+10;-0.0143333;0
2.961e+10;-0.0143191;0
2.962e+10;-0.014305;0
2.963e+10;-0.0142972;0
2.964e+10;-0.0142768;0
2.965e+10;-0.0142691;0
2.966e+10;-0.0142488;0
2.967e+10;-0.0142348;0
2.968e+10;-0.0142208;0
2.969e+10;-0.0142131;0
2.97e+10;-0.0141929;0
2.971e+10;-0.014179;0
2.972e+10;-0.0141651;0
2.973e+10;-0.0141574;0
2.974e+10;-0.0141373;0
2.975e+10;-0.0141235;0
2.976e+10;-0.0141159;0
2.977e+10;-0.0140959;0
2.978e+10;-0.0140822;0
2.979e+10;-0.0140684;0
2.98e+10;-0.0140547;0
2.981e+10;-0.014041;0
2.982e+10;-0.0140273;0
2.983e+10;-0.0140136;0
2.984e+10;-0.014;0
2.985e+10;-0.0139864;0
2.986e+10;-0.0139728;0
2.987e+10;-0.0139592;0
2.988e+10;-0.0139457;0
2.989e+10;-0.0139382;0
2.99e+10;-0.0139186;0
2.991e+10;-0.0139051;0
2.992e+10;-0.0138917;0
2.993e+10;-0.0138782;0
2.994e+10;-0.0138648;0
2.995e+10;-0.0138514;0
2.996e+10;-0.013838;0
2.997e+10;-0.0138307;0
2.998e+10;-0.0138113;0
2.999e+10;-0.013798;0
3e+10;-0.0137846;0
3.001e+10;-0.0137714;0
3.002e+10;-0.0137581;0
3.003e+10;-0.0137449;0
3.004e+10;-0.0137316;0
3.005e+10;-0.0137184;0
3.006e+10;-0.0137112;0
3.007e+10;-0.0136921;0
3.008e+10;-0.0136789;0
3.009e+10;-0.0136658;0
3.01e+10;-0.0136527;0
3.011e+10;-0.0136396;0
3.012e+10;-0.0136266;0
3.013e+10;-0.0136194;0
3.014e+10;-0.0136005;0
3.015e+10;-0.0135934;0
3.016e+10;-0.0135745;0
3.017e+10;-0.0135616;0
3.018e+10;-0.0135486;0
3.019e+10;-0.0135357;0
3.02e+10;-0.0135228;0
3.021e+10;-0.0135099;0
3.022e+10;-0.013497;0
3.023e+10;-0.0134842;0
3.024e+10;-0.0134772;0
3.025e+10;-0.0134585;0
3.026e+10;-0.0134458;0
3.027e+10;-0.013433;0
3.028e+10;-0.0134202;0
3.029e+10;-0.0134075;0
3.03e+10;-0.0133948;0
3.031e+10;-0.0133821;0
3.032e+10;-0.0133694;0
3.033e+10;-0.0133625;0
3.034e+10;-0.0133441;0
3.035e+10;-0.0133315;0
3.036e+10;-0.0133189;0
3.037e+10;-0.0133064;0
3.038e+10;-0.0132938;0
3.039e+10;-0.0132813;0
3.04e+10;-0.0132687;0
3.041e+10;-0.0132562;0
3.042e+10;-0.0132437;0
3.043e+10;-0.0132313;0
3.044e+10;-0.0132188;0
3.045e+10;-0.0132064;0
3.046e+10;-0.013194;0
3.047e+10;-0.0131816;0
3.048e+10;-0.0131692;0
3.049e+10;-0.0131569;0
3.05e+10;-0.0131445;0
3.051e+10;-0.0131322;0
3.052e+10;-0.0131199;0
3.053e+10;-0.0131076;0
3.054e+10;-0.0130954;0
3.055e+10;-0.0130831;0
3.056e+10;-0.0130709;0
3.057e+10;-0.0130587;0
3.058e+10;-0.0130465;0
3.059e+10;-0.0130343;0
3.06e+10;-0.0130222;0
3.061e+10;-0.0130101;0
3.062e+10;-0.0129979;0
3.063e+10;-0.0129858;0
3.064e+10;-0.0129793;0
3.065e+10;-0.0129617;0
3.066e+10;-0.0129496;0
3.067e+10;-0.0129376;0
3.068e+10;-0.0129256;0
3.069e+10;-0.0129136;0
3.07e+10;-0.0129016;0
3.071e+10;-0.0128897;0
3.072e+10;-0.0128777;0
3.073e+10;-0.0128658;0
3.074e+10;-0.0128539;0
3.075e+10;-0.012842;0
3.076e+10;-0.0128301;0
3.077e+10;-0.0128183;0
3.078e+10;-0.0128065;0
3.079e+10;-0.0127946;0
3.08e+10;-0.0127828;0
3.081e+10;-0.0127765;0
3.082e+10;-0.0127593;0
3.083e+10;-0.0127475;0
3.084e+10;-0.0127358;0
3.085e+10;-0.0127241;0
3.086e+10;-0.0127124;0
3.087e+10;-0.0127007;0
3.088e+10;-0.0126944;0
3.089e+10;-0.0126774;0
3.09e+10;-0.0126658;0
3.091e+10;-0.0126542;0
3.092e+10;-0.0126426;0
