"frequency";"r ngspice/ac.s_1_2_db";"i ngspice/ac.s_1_2_db"
2.96001e+09;-14.5272;0
2.97001e+09;-14.5709;0
2.98001e+09;-14.615;0
2.99001e+09;-14.6595;0
3.00001e+09;-14.7043;0
3.01001e+09;-14.7494;0
3.02001e+09;-14.7946;0
3.03001e+09;-14.8401;0
3.04001e+09;-14.8857;0
3.05001e+09;-14.9313;0
3.06001e+09;-14.977;0
3.07001e+09;-15.0228;0
3.08001e+09;-15.0685;0
3.09001e+09;-15.1142;0
3.10001e+09;-15.1598;0
3.11001e+09;-15.2053;0
3.12001e+09;-15.2507;0
3.13001e+09;-15.2956;0
3.14001e+09;-15.3407;0
3.15001e+09;-15.3861;0
3.16001e+09;-15.4309;0
3.17001e+09;-15.4755;0
3.18001e+09;-15.52;0
3.19001e+09;-15.5642;0
3.20001e+09;-15.6082;0
3.21001e+09;-15.6519;0
3.22001e+09;-15.6955;0
3.23001e+09;-15.7387;0
3.24001e+09;-15.7818;0
3.25001e+09;-15.8246;0
3.26001e+09;-15.8671;0
3.27001e+09;-15.9094;0
3.28001e+09;-15.9514;0
3.29001e+09;-15.9931;0
3.30001e+09;-16.0346;0
3.31001e+09;-16.0758;0
3.32001e+09;-16.1168;0
3.33001e+09;-16.1574;0
3.34001e+09;-16.1978;0
3.35001e+09;-16.238;0
3.36001e+09;-16.2778;0
3.37001e+09;-16.3174;0
3.38001e+09;-16.3567;0
3.39001e+09;-16.3958;0
3.40001e+09;-16.4346;0
3.41001e+09;-16.4731;0
3.42001e+09;-16.5114;0
3.43001e+09;-16.5493;0
3.44001e+09;-16.5871;0
3.45001e+09;-16.6246;0
3.46001e+09;-16.6618;0
3.47001e+09;-16.6988;0
3.48001e+09;-16.7355;0
3.49001e+09;-16.7719;0
3.50001e+09;-16.8082;0
3.51001e+09;-16.8441;0
3.52001e+09;-16.8799;0
3.53001e+09;-16.915;0
3.54001e+09;-16.9506;0
3.55001e+09;-16.9856;0
3.56001e+09;-17.0204;0
3.57001e+09;-17.055;0
3.58001e+09;-17.0893;0
3.59001e+09;-17.1234;0
3.60001e+09;-17.1573;0
3.61001e+09;-17.191;0
3.62001e+09;-17.2244;0
3.63001e+09;-17.2577;0
3.64001e+09;-17.2907;0
3.65001e+09;-17.3235;0
3.66001e+09;-17.3561;0
3.67001e+09;-17.3885;0
3.68001e+09;-17.4207;0
3.69001e+09;-17.4528;0
3.70001e+09;-17.4846;0
3.71001e+09;-17.5162;0
3.72001e+09;-17.5476;0
3.73001e+09;-17.5789;0
3.74001e+09;-17.6096;0
3.75001e+09;-17.6408;0
3.76001e+09;-17.6715;0
3.77001e+09;-17.702;0
3.78001e+09;-17.7323;0
3.79001e+09;-17.7625;0
3.80001e+09;-17.7925;0
3.81001e+09;-17.8223;0
3.82001e+09;-17.8519;0
3.83001e+09;-17.8814;0
3.84001e+09;-17.9107;0
3.85001e+09;-17.9399;0
3.86001e+09;-17.9689;0
3.87001e+09;-17.9977;0
3.88001e+09;-18.0264;0
3.89001e+09;-18.0549;0
3.90001e+09;-18.0833;0
3.91001e+09;-18.1115;0
3.92001e+09;-18.1396;0
3.93001e+09;-18.1676;0
3.94001e+09;-18.1951;0
3.95001e+09;-18.223;0
3.96001e+09;-18.2505;0
3.97001e+09;-18.2779;0
3.98001e+09;-18.3052;0
3.99001e+09;-18.3323;0
4.00001e+09;-18.3592;0
4.01001e+09;-18.3861;0
4.02001e+09;-18.4125;0
4.03001e+09;-18.4394;0
4.04001e+09;-18.4658;0
4.05001e+09;-18.4921;0
4.06001e+09;-18.5181;0
4.07001e+09;-18.5442;0
4.08001e+09;-18.5704;0
4.09001e+09;-18.5963;0
4.10001e+09;-18.6217;0
4.11001e+09;-18.6476;0
4.12001e+09;-18.6728;0
4.13001e+09;-18.6985;0
4.14001e+09;-18.7238;0
4.15001e+09;-18.7489;0
4.16001e+09;-18.774;0
4.17001e+09;-18.7987;0
4.18001e+09;-18.8238;0
4.19001e+09;-18.8482;0
4.20001e+09;-18.8731;0
4.21001e+09;-18.8977;0
4.22001e+09;-18.9221;0
4.23001e+09;-18.9464;0
4.24001e+09;-18.9707;0
4.25001e+09;-18.9945;0
