"frequency";"r ngspice/ac.s_1_2_db";"i ngspice/ac.s_1_2_db"
2.0109e+09;-62.4678;0
2.0209e+09;-62.2208;0
2.0309e+09;-61.9705;0
2.0409e+09;-61.7168;0
2.0509e+09;-61.4597;0
2.0609e+09;-61.1992;0
2.0709e+09;-60.9348;0
2.0809e+09;-60.6665;0
2.0909e+09;-60.3942;0
2.1009e+09;-60.1176;0
2.11089e+09;-59.8365;0
2.12089e+09;-59.5508;0
2.13089e+09;-59.2601;0
2.14089e+09;-58.9645;0
2.15089e+09;-58.6635;0
2.16089e+09;-58.357;0
2.17089e+09;-58.0448;0
2.18089e+09;-57.7267;0
2.19089e+09;-57.4023;0
2.20089e+09;-57.0715;0
2.21089e+09;-56.7341;0
2.22089e+09;-56.3898;0
2.23089e+09;-56.0385;0
2.24089e+09;-55.6801;0
2.25089e+09;-55.3144;0
2.26089e+09;-54.9413;0
2.27089e+09;-54.561;0
2.28089e+09;-54.1735;0
2.29089e+09;-53.7791;0
2.30089e+09;-53.3785;0
2.31088e+09;-52.972;0
2.32088e+09;-52.5609;0
2.33088e+09;-52.1466;0
2.34088e+09;-51.7309;0
2.35088e+09;-51.3162;0
2.36088e+09;-50.9058;0
2.37088e+09;-50.5035;0
2.38088e+09;-50.1141;0
2.39088e+09;-49.7434;0
2.40088e+09;-49.398;0
2.41088e+09;-49.0851;0
2.42088e+09;-48.8121;0
2.43088e+09;-48.5865;0
2.44088e+09;-48.4147;0
2.45088e+09;-48.3018;0
2.46088e+09;-48.2504;0
2.47088e+09;-48.2609;0
2.48088e+09;-48.331;0
2.49088e+09;-48.4561;0
2.50088e+09;-48.6301;0
2.51087e+09;-48.8455;0
2.52087e+09;-49.0949;0
2.53087e+09;-49.3711;0
2.54087e+09;-49.6671;0
2.55087e+09;-49.9772;0
2.56087e+09;-50.2963;0
2.57087e+09;-50.6203;0
2.58087e+09;-50.9459;0
2.59087e+09;-51.2705;0
2.60087e+09;-51.5921;0
2.61087e+09;-51.9091;0
2.62087e+09;-52.2206;0
2.63087e+09;-52.5257;0
2.64087e+09;-52.8238;0
2.65087e+09;-53.1148;0
2.66087e+09;-53.3984;0
2.67087e+09;-53.6745;0
2.68087e+09;-53.9431;0
2.69087e+09;-54.2044;0
2.70087e+09;-54.4585;0
2.71086e+09;-54.7055;0
2.72086e+09;-54.9457;0
2.73086e+09;-55.1792;0
2.74086e+09;-55.4063;0
2.75086e+09;-55.6272;0
2.76086e+09;-55.8421;0
2.77086e+09;-56.0513;0
2.78086e+09;-56.2548;0
2.79086e+09;-56.4531;0
2.80086e+09;-56.6461;0
2.81086e+09;-56.8342;0
2.82086e+09;-57.0177;0
2.83086e+09;-57.1965;0
2.84086e+09;-57.371;0
2.85086e+09;-57.5412;0
2.86086e+09;-57.7074;0
2.87086e+09;-57.8695;0
2.88086e+09;-58.0279;0
2.89086e+09;-58.1829;0
2.90086e+09;-58.3343;0
2.91085e+09;-58.4823;0
2.92085e+09;-58.6271;0
2.93085e+09;-58.7688;0
2.94085e+09;-58.9073;0
2.95085e+09;-59.0431;0
2.96085e+09;-59.1761;0
2.97085e+09;-59.3063;0
2.98085e+09;-59.434;0
2.99085e+09;-59.5591;0
3.00085e+09;-59.6818;0
3.01085e+09;-59.802;0
3.02085e+09;-59.92;0
3.03085e+09;-60.0358;0
3.04085e+09;-60.1495;0
3.05085e+09;-60.2612;0
3.06085e+09;-60.3708;0
3.07085e+09;-60.4784;0
3.08085e+09;-60.5841;0
3.09085e+09;-60.688;0
3.10085e+09;-60.7902;0
3.11084e+09;-60.8907;0
3.12084e+09;-60.9894;0
3.13084e+09;-61.0866;0
3.14084e+09;-61.182;0
3.15084e+09;-61.276;0
3.16084e+09;-61.3686;0
3.17084e+09;-61.4597;0
3.18084e+09;-61.5494;0
3.19084e+09;-61.6377;0
3.20084e+09;-61.7247;0
3.21084e+09;-61.8102;0
3.22084e+09;-61.8946;0
3.23084e+09;-61.9778;0
3.24084e+09;-62.0598;0
3.25084e+09;-62.1406;0
3.26084e+09;-62.2203;0
3.27084e+09;-62.2988;0
3.28084e+09;-62.3761;0
3.29084e+09;-62.4525;0
3.30084e+09;-62.5278;0
3.31083e+09;-62.6022;0
3.32083e+09;-62.6756;0
3.33083e+09;-62.7478;0
3.34083e+09;-62.8195;0
3.35083e+09;-62.8896;0
3.36083e+09;-62.9594;0
3.37083e+09;-63.028;0
3.38083e+09;-63.0961;0
3.39083e+09;-63.1632;0
3.40083e+09;-63.2294;0
3.41083e+09;-63.2949;0
3.42083e+09;-63.3593;0
3.43083e+09;-63.4232;0
3.44083e+09;-63.4864;0
3.45083e+09;-63.5488;0
3.46083e+09;-63.6104;0
3.47083e+09;-63.6714;0
3.48083e+09;-63.7317;0
3.49083e+09;-63.791;0
3.50083e+09;-63.8498;0
3.51082e+09;-63.9083;0
3.52082e+09;-63.9659;0
3.53082e+09;-64.0229;0
3.54082e+09;-64.0793;0
3.55082e+09;-64.1351;0
3.56082e+09;-64.19;0
3.57082e+09;-64.2447;0
3.58082e+09;-64.2987;0
3.59082e+09;-64.3522;0
3.60082e+09;-64.4051;0
3.61082e+09;-64.4575;0
3.62082e+09;-64.5094;0
3.63082e+09;-64.5605;0
3.64082e+09;-64.6113;0
3.65082e+09;-64.6617;0
3.66082e+09;-64.7115;0
3.67082e+09;-64.7609;0
3.68082e+09;-64.8098;0
3.69082e+09;-64.8582;0
3.70082e+09;-64.9059;0
3.71081e+09;-64.9534;0
3.72081e+09;-65.0004;0
3.73081e+09;-65.0471;0
3.74081e+09;-65.0932;0
3.75081e+09;-65.139;0
3.76081e+09;-65.1844;0
3.77081e+09;-65.229;0
3.78081e+09;-65.2736;0
3.79081e+09;-65.3177;0
3.80081e+09;-65.3612;0
3.81081e+09;-65.4048;0
3.82081e+09;-65.4478;0
3.83081e+09;-65.4904;0
3.84081e+09;-65.5324;0
3.85081e+09;-65.5743;0
3.86081e+09;-65.6158;0
3.87081e+09;-65.657;0
3.88081e+09;-65.6978;0
3.89081e+09;-65.7383;0
3.90081e+09;-65.7785;0
3.9108e+09;-65.818;0
3.9208e+09;-65.8575;0
3.9308e+09;-65.8967;0
3.9408e+09;-65.9353;0
